Id	Entry	Left	Right	LeftStoich	RightStoich	Name
1635437	R08515	1086446 1315283	1199435 1086534	1.0 1.0	1.0 1.0	ADP:alpha-D-aldose-1-phosphate adenylyltransferase
1635442	R09846	346546 1049878	503927 346564	1.0 1.0	1.0 1.0	prenylcycteine methylesterase
1635447	R09840	251413 503927	251434 28158	1.0 1.0	1.0 1.0	
1635452	R08510	1185159 947096 867391	1184639 35585	1.0 1.0 1.0	1.0 1.0	
1635454	R09841	1403398 503927 259799	1199435 1404100	1.0 1.0 1.0	1.0 1.0	phosphoenolpyruvate:2,4-bis(acetylamino)-2,4,6-trideoxy-beta-L-altropyranose transferase (phosphate-hydrolysing, 2,7-acetylamino-transfering, 2-carboxy-2-oxoethyl-forming)
1635461	R08511	1190972 861220	877907 393197	1.0 1.0	1.0 1.0	R-nitrile:glutathione R-transferase
1635465	R09842	1403342 1093121	28158 1403393	1.0 1.0	1.0 1.0	acetyl-CoA:UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine 4-N-acetyltransferase
1635470	R09829	1402666 503927	370779 1403356	1.0 1.0	1.0 1.0	tuberculosinyl diphosphate diphosphohydrolase (isotuberculosinol forming)
1635475	R09825	907802 1403342	1008981 1402596	1.0 1.0	1.0 1.0	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine:2-oxoglutarate aminotransferase
1635481	R09826	503927 878443	621353 1403348	1.0 1.0	1.0 1.0	all-trans-retinyl ester acylhydrolase, 13-cis retinol forming
1635486	R09827	259670 503927	1199435 839944	1.0 1.0	1.0 1.0	1-phosphatidyl-1D-myo-inositol-3,4,5-trisphosphate 5-phosphohydrolase
1635492	R09828	1402666 503927	1403352 370779	1.0 1.0	1.0 1.0	tuberculosinyl diphosphate diphosphohydrolase (tuberculosinol forming)
1635496	R08501	855167	939199	1.0	1.0	
1635498	R09832	503927 1403371	370779 1403376	1.0 1.0	1.0 1.0	8-oxo-dGTP diphosphohydrolase
1635503	R10810	1407789	1404924	1.0	1.0	beta-1,4-mannobiose 2-epimerase
1635507	R08502	855167	1093868	1.0	1.0	
1635509	R09833	1403382 503927	1403387 370779	1.0 1.0	1.0 1.0	2-hydroxy-dATP diphosphohydrolase
1635513	R10811	1199435 1194768	1407789 510037	1.0 1.0	1.0 1.0	1,4-beta-D-mannooligosaccharide:phosphate alpha-D-mannosyltransferase
1635518	R08503	1107079	898041	1.0	1.0	5-deoxy-D-glucuronate aldose-ketose-isomerase
1635522	R09834	1403393 503927	1403398 467444	1.0 1.0	1.0 1.0	UDP-2,4-bis(acetamido)-2,4,6-trideoxy-beta-L-altropyranose hydrolase
1635528	R09835	503927 1403403	1403408	1.0 1.0	1.0	(+)-beta-caryophyllene hydrolase [cyclizing, (+)-caryolan-1-ol-forming]
1635533	R09830	503927 1184609 1013354	1184647 1184965 918458 867391	1.0 1.0 1.0	1.0 1.0 1.0 1.0	L-Tyrosine:NAD+ oxidoreductase (deaminating)
1635539	R08500	703333	854405	1.0	1.0	
1635541	R09831	1403361 503927	441945 1403366	1.0 1.0	1.0 1.0	beta-D-4-deoxy-Delta4-GlcAp-(1->4)-beta-D-Glcp-(1->4)-alpha-L-Rhap-(1->3)-beta-D-Glcp beta-D-4-deoxy-Delta4-GlcAp hydrolase
1635546	R10812	53549 946458	424054 1407794	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:5'-(N7-methyl 5'-triphosphoguanosine)-(2'-O-methyl-purine-ribonucleotide)-ribonucleotide-[mRNA] 2'-O-methyltransferase
1635553	R01058	1184639 816336 503927	1185159 933718 867391	1.0 1.0 1.0	1.0 1.0 1.0	D-glyceraldehyde 3-phosphate:NADP+ oxidoreductase
1635560	R01059	507799 58310	1086446 816336	1.0 1.0	1.0 1.0	ATP:D-glyceraldehyde 3-phosphotransferase
1635564	R02389	1295075 818899	467444 1297643	1.0 2.0	2.0 1.0	UDPglucuronate beta-D-glucuronosyltransferase(acceptor-unspecific)
1635568	R01061	1184609 1199435 816336	1184647 867391 933821	1.0 1.0 1.0	1.0 1.0 1.0	D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating)
1635576	R02393	1295075 1184639	867391 184159 1185159	1.0 1.0	1.0 1.0 1.0	Bilirubin:NADP+ oxidoreductase
1635581	R01063	1184639 1199435 816336	867391 933821 1185159	1.0 1.0 1.0	1.0 1.0 1.0	D-glyceraldehyde-3-phosphate:NADP+ oxidoreductase (phosphorylating)
1635584	R02395	1184609 631122	867391 919194 1184647	1.0 1.0	1.0 1.0 1.0	Carnitine:NAD+ 3-oxidoreductase
1635587	R01064	897959	370761 816336	1.0	1.0 1.0	2-dehydro-3-deoxy-6-phospho-D-galactonate D-glyceraldehyde-3-phospho-lyase (pyruvate-forming)
1635593	R02394	1095174 1295075	503927 184159	1.0 2.0	2.0 2.0	Bilirubin:oxygen oxidoreductase
1635596	R02397	1095174 907802 953513	631122 1302031 753040	1.0 1.0 1.0	1.0 1.0 1.0	4-Trimethylammoniobutanoate,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)
1635600	R01066	898207	816336 1086766	1.0	1.0 1.0	2-deoxy-D-ribose-5-phosphate acetaldehyde-lyase (D-glyceraldehyde-3-phosphate-forming)
1635605	R02396	631122 1093121	753712 28158	1.0 1.0	1.0 1.0	Acetyl-CoA:carnitine O-acetyltransferase
1635610	R01067	816336 47301	511351 506561	1.0 1.0	1.0 1.0	D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase
1635616	R01068	506380	816336 861299	1.0	1.0 1.0	D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)
1635626	R02398	631122	1302031 907465	1.0	1.0 1.0	Carnitine carboxy-lyase
1635630	R02391	1295075 1184609	867391 1184647 184159	1.0 1.0	1.0 1.0 1.0	Bilirubin:NAD+ oxidoreductase
1635632	R01047	861519	925929 503927	1.0	1.0 1.0	glycerol hydro-lyase (3-hydroxypropanal-forming)
1635639	R02379	53549 1075225	711573 424054	1.0 1.0	1.0 1.0	S-Adenosyl-L-methionine:3,4-dihydroxy-trans-cinnamate 3-O-methyltransferase
1635644	R01048	861519	927712 503927	1.0	1.0 1.0	Glycerol hydro-lyase
1635647	R02378	1013269 370632	503927 918234	1.0 1.0	1.0 1.0	L-Serine hydro-lyase (adding pyrazole)
1635652	R01049	511076 58310	1079824 1086606	1.0 1.0	1.0 1.0	ATP:D-ribose-5-phosphate diphosphotransferase
1635658	R01050	511076 58310	510698 1086446	1.0 1.0	1.0 1.0	ATP:D-ribose-5-phosphate 1-phosphotransferase
1635662	R02382	1095174 503927 437266	948824 867421 1184965	1.0 1.0 1.0	1.0 1.0 1.0	Tyramine:oxygen oxidoreductase(deaminating)(flavin-containing)
1635671	R01051	510694 58310	1086446 511076	1.0 1.0	1.0 1.0	ATP:D-ribose 5-phosphotransferase
1635676	R02381	503927 711410	962 711573	1.0 1.0	1.0 1.0	Sinapoylcholine sinapohydrolase
1635681	R01052	511076 1086446	1086526 1199435	1.0 1.0	1.0 1.0	ADP:D-ribose-5-phosphate adenylyltransferase
1635685	R02384	53549 437266	424054 1180007	1.0 1.0	1.0 1.0	S-Adenosyl-L-methionine:tyramine N-methyltransferase
1635689	R01053	511076 1184965 58310	1199435 1079920 1086446	1.0 1.0 1.0	1.0 1.0 1.0	Ribose-5-phosphate:ammonia ligase (ADP-forming)
1635693	R02383	867391 1095174 1184647 437266	503927 941753 1184609	1.0 1.0 1.0 1.0	1.0 1.0 1.0	Monophenol,L-dopa:oxygen oxidoreductase
1635697	R01054	503927 1086526	1086606 511076	1.0 1.0	1.0 1.0	ADP-ribose ribophosphohydrolase
1635707	R01055	819132 511076	503927 368920	1.0 1.0	1.0 1.0	uracil hydro-lyase (adding D-ribose 5-phosphate;pseudouridine-5'-phosphate-forming)
1635715	R02385	841360 437266	28158 1175067	1.0 1.0	1.0 1.0	Feruloyl-CoA:tyramine N-(hydroxycinnamoyl)transferase
1635719	R01056	511076	510925	1.0	1.0	D-ribose-5-phosphate aldose-ketose-isomerase
1635724	R02388	1118248 448714	467444 1175025	1.0 1.0	1.0 1.0	UDPglucose:arylamine N-D-glucosyltransferase
1635728	R01057	124522	511076	1.0	1.0	D-Ribose 1,5-phosphomutase
1635735	R02387	1093121 1118248	28158 1179988	1.0 1.0	1.0 1.0	Acetyl-CoA:arylamine N-acetyltransferase
1635739	R02380	448714 711573	839462 467444	1.0 1.0	1.0 1.0	UDPglucose:sinapate D-glucosyltransferase
1635744	R01083	1069532	1086606 847441	1.0	1.0 1.0	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming)
1635749	R09800	600013 503927	1403160	1.0 1.0	1.0	
1635753	R01085	924012 503927	370761 847441	1.0 1.0	1.0 1.0	3-fumarylpyruvate fumarylhydrolase
1635761	R09801	503927 1403160	1004432 63417	1.0 1.0	1.0 1.0	N2-acetyl-L-2,4-diaminobutanoate amidohydrolase
1635766	R01086	1144509	1004617 847441	1.0	1.0 1.0	2-(Nomega-L-arginino)succinate arginine-lyase (fumarate-forming)
1635772	R09802	1003914 818339	467444 1183235	1.0 1.0	1.0 1.0	UDP-L-rhamnose:kaempferol 3-O-rhamnosyltransferase
1635776	R01087	1035775	847441	1.0	1.0	Maleate cis-trans-isomerase
1635780	R01088	503927 1009294 1184609	867391 1184965 1184647 948898	1.0 1.0 1.0	1.0 1.0 1.0 1.0	L-leucine:NAD+ oxidoreductase (deaminating)
1635785	R01089	1009294 1093121	1171282 28158	1.0 1.0	1.0 1.0	Acetyl-CoA:L-leucine N-acetyltransferase
1635789	R01080	819204 503927	510694 819132	1.0 1.0	1.0 1.0	Uridine ribohydrolase
1635795	R01081	510694	510918	1.0	1.0	D-ribose aldose-ketose-isomerase
1635798	R01082	829934	503927 847441	1.0	1.0 1.0	(S)-malate hydro-lyase (fumarate-forming)
1635809	R01069	511091	816336 861299	1.0	1.0 1.0	D-tagatose 1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)
1635816	R01072	1079920 1008981 370779	1009133 503927 1079824	1.0 1.0 1.0	1.0 1.0 1.0	5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating)
1635823	R01073	1144535 370779	135955 1079824	1.0 1.0	1.0 1.0	N-(5-Phospho-D-ribosyl)anthranilate:pyrophosphate phosphoribosyl-transferase
1635829	R01074	58310 184323	1297668 370779	1.0 1.0	1.0 1.0	biotin:CoA ligase (AMP-forming);            biotin:apo-[carboxylase] ligase (AMP-forming);            ATP:biotin adenylyltransferase
1635837	R01075	184323 28158 58310	370779 1297660 1086606	1.0 1.0 1.0	1.0 1.0 1.0	biotin:CoA ligase (AMP-forming)
1635839	R01076	1297670 503927	1184965 184323	1.0 1.0	1.0 1.0	Biotin-amide amidohydrolase
1635844	R01077	503927 1184828	1009275 184323	1.0 1.0	1.0 1.0	N6-D-Biotinyl-L-lysine amidohydrolase
1635849	R01078	525652 943706 1187513 867391 53549	1009347 953695 184323	1.0 2.0 1.0 2.0 2.0	2.0 2.0 1.0	dethiobiotin:sulfur sulfurtransferase
1635853	R01079	510694 503927 1184639	510691 867391 1185159	1.0 1.0 1.0	1.0 1.0 1.0	D-Ribose:NADP+ 1-oxidoreductase
1635857	R01070	168451	816336 861299	1.0	1.0 1.0	beta-D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)
1635861	R01071	894579 370779	1079824 58310	1.0 1.0	1.0 1.0	1-(5-phospho-D-ribosyl)-ATP:diphosphate phospho-alpha-D-ribosyl-transferase
1635867	R08578	58310 1389089 1158885	1187570 1086606 370779	1.0 1.0 1.0	1.0 1.0 1.0	L-pyrrolysine:tRNA(Pyl) ligase (AMP-forming)
1635873	R07245	631453 1180162	1199435 1060032	1.0 1.0	1.0 1.0	carbamoyl-phosphate:N2-acetyl-L-ornithine carbamoyltransferase
1635879	R08579	1094931	1278483	1.0	1.0	parathion oxidoreductase
1635882	R07244	53549 1144618	184534 424054	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:N,N-dimethylglycine N-methyltransferase
1635887	R07243	697974 53549	424054 1144618	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:sarcosine N-methyltransferase
1635891	R08574	398435 1302021	620905 1301727	1.0 1.0	1.0 1.0	CTP:riboflavin 5'-phosphotransferase
1635897	R07249	1093121 921079	288293 28158	1.0 1.0	1.0 1.0	acetyl-CoA:polysialic-acid O-acetyltransferase
1635901	R08575	510931 816336	47301 506561	1.0 1.0	1.0 1.0	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase
1635906	R07248	922164	921095 922139	2.0	1.0 1.0	alpha,alpha'-trehalose-6-mycolate:alpha,alpha'-trehalose-6-mycolate 6'-mycolyltransferase
1635911	R08576	58310 952816 1195898	1086606 1187519 370779	1.0 1.0 1.0	1.0 1.0 1.0	O-phospho-L-serine:tRNA(Cys) ligase (AMP-forming)
1635916	R07247	1013482 869979	1138629 1086766	1.0 1.0	1.0 1.0	fluoroacetaldehyde:L-threonine aldehydetransferase
1635921	R08577	877913 1187519	1008926 1199435	1.0 1.0	1.0 1.0	O-phospho-L-seryl-tRNACys:hydrogen sulfide 2-aminopropanoate transferase;            O-phosphoseryl-tRNA(Cys):hydrogen-sulfide 2-amino-2-[tRNA(Cys)-carbonyl]ethyltransferase
1635928	R08570	897953	370761 507799	1.0	1.0 1.0	2-dehydro-3-deoxy-D-gluconate D-glyceraldehyde-lyase (pyruvate-forming)
1635933	R08571	507799 1201175 503927	393730 507804 867391	1.0 1.0 1.0	1.0 1.0 1.0	glyceraldehyde ferredoxin oxidoreductase
1635938	R08572	507804 58310	907982 1086446	1.0 1.0	1.0 1.0	ATP:(R)-glycerate 2-phosphotransferase
1635943	R08573	900939 1184639	506577 867391 1185159	1.0 1.0	1.0 1.0 1.0	D-threitol:NADP+ oxidoreductase
1635946	R07242	53549 999876	426168 424054	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:isoliquiritigenin 2'-O-methyltransferase
1635950	R07241	1202006 1185159 53549	1184639 424054 859336	1.0 2.0 1.0	2.0 1.0 1.0	S-adenosyl-L-methionine:protoberberine 13-C-methyltransferase
1635954	R07240	53549 999813	1050799 424054	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:isoeugenol O-methyltransferase
1635960	R07229	503927 1086826 704218	393694 703498	1.0 1.0 1.0	1.0 1.0	selenite:reduced acceptor oxidoreductase
1635965	R07235	919176 53549	818757 424054	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:2-nonaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone 3-O-methyltransferase
1635970	R08567	28158 829674 1201175	1302031 393730 1159602 867391	1.0 1.0 2.0	1.0 2.0 1.0 1.0	(S)-3-methyl-2-oxopentanoate:ferredoxin oxidoreductase (decarboxylating; CoA-2-methylbutanoylating)
1635980	R09898	503927 959102	370779 1404642	1.0 1.0	1.0 1.0	(2E,6E)-farnesyl-diphosphate diphosphate-lyase [cyclizing, (+)-T-muurolol-forming]
1635984	R07234	53549 950630	950646 424054	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:rRNA (guanine-N2-)-methyltransferase
1635998	R08568	522707 1288786	1288765 1288773	1.0 1.0	1.0 1.0	L-aspartate 4-semialdehyde:1-deoxy-D-threo-hexo-2,5-diulose 6-phosphate methylglyoxaltransferase
1636003	R09899	1027853	370779 1404646	1.0	1.0 1.0	9alpha-copalyl-diphosphate diphosphate-lyase [(12E)-9alpha-labda-8(17),12,14-triene-forming]
1636009	R07233	950630 53549	950616 424054	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:rRNA (guanine-N1-)-methyltransferase
1636017	R08569	503927 1288773 1184609	1184647 245945 1184965 867391	1.0 1.0 1.0	1.0 1.0 1.0 1.0	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate:NAD+ oxidoreductase (deaminating)
1636023	R07232	53549 1406939	424054 950643	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:rRNA (adenine-N6-)-methyltransferase
1636030	R07239	53549 1387029	424054 1194737	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:[cytochrome c]-arginine N(omega)-methyltransferase
1636034	R08563	1185159 867391 1182230	1184639 21919	1.0 1.0 1.0	1.0 1.0	Cinchonidinone:NADPH oxidoreductase
1636037	R09894	959102	370779 1404617	1.0	1.0 1.0	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, gamma-curcumene-forming)
1636040	R07238	53549 506066	290673 424054	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:precorrin-1 C-methyltransferase
1636044	R08564	1178846	1182230	1.0	1.0	
1636046	R09895	959102	1404622 370779	1.0	1.0 1.0	(2E,6E)-farnesyl-diphosphate diphosphate-lyase [cyclizing, (-)-alpha-cuprenene-forming]
1636049	R07237	823103 53549	424054 506066	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:uroporphyrinogen-III C-methyltransferase
1636053	R09896	959102 503927	370779 1404627	1.0 1.0	1.0 1.0	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, avermitilol-forming)
1636058	R07236	53549 946556	424054 928539	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:gamma-tocopherol 5-O-methyltransferase
1636063	R08566	948898 28158 1201175	867391 926640 393730 1302031	1.0 1.0 2.0	1.0 1.0 2.0 1.0	4-methyl-2-oxopentanoate:ferredoxin oxidoreductase (decarboxylating; CoA-3-methylbutanoylating)
1636069	R09897	959102	1404631 370779	1.0	1.0 1.0	(2E,6E)-farnesyl-diphosphate diphosphate-lyase [cyclizing, (-)-delta-cadinene-forming]
1636072	R09890	959102	370779 1404513	1.0	1.0 1.0	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, 5-epi-alpha-selinene-forming)
1636076	R08560	1182230	1177734	1.0	1.0	Cinchoninone epimerase
1636079	R09891	503927 959102	1404583 370779	1.0 1.0	1.0 1.0	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, cubebol-forming)
1636083	R08561	1177734 867391 1185159	1184639 21919	1.0 1.0 1.0	1.0 1.0	Cinchoninone:NADPH oxidoreductase (epimerizing)
1636086	R09892	959102	370779 1404589	1.0	1.0 1.0	(2E,6E)-farnesyl-diphosphate diphosphate-lyase [(+)-gamma-cadinene-forming]
1636089	R08562	867391 1177701 1185159	1184639 392865	1.0 1.0 1.0	1.0 1.0	Quinidinone:NADPH oxidoreductase (epimerizing)
1636092	R09893	959102	1404592 370779	1.0	1.0 1.0	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (cyclizing, delta-guaiene-forming)
1636095	R07230	883125 912373 1086826 867391	1143690 393694	1.0 1.0 1.0 1.0	1.0 1.0	acceptor:3,3',5'-triiodo-L-thyronine oxidoreductase (iodinating)
1636099	R07268	28808 58310	1094037 815326	1.0 1.0	1.0 1.0	ATP:cobinamide Cobeta-adenosyltransferase
1636105	R07267	926767 78825	921893 370779	1.0 1.0	1.0 1.0	(E)-octaprenyl-diphosphate:isopentenyl-diphosphate octaprenyltranstransferase
1636111	R07266	1311143 448714	467444 1194775	1.0 1.0	1.0 1.0	UDP-glucose:anthocyanin 3'-O-beta-D-glucosyltransferase
1636114	R07265	921095 1199435	920532 1315283	1.0 1.0	1.0 1.0	alpha,alpha-trehalose:phosphate alpha-D-glucosyltransferase
1636119	R08596	1028096	1045531	1.0	1.0	
1636121	R08597	1027656	1027653	1.0	1.0	dTDP-4-oxo-2,6-dideoxy-D-glucose 3,5-epimerase
1636124	R08598	1025534	1027653	1.0	1.0	
1636128	R07269	926767 1345611	657371 370779	1.0 1.0	1.0 1.0	di-trans,poly-cis-decaprenyl-diphosphate:isopentenyl-diphosphate undecaprenylcistransferase
1636133	R08599	1131837 1061412	1087259 414585	1.0 1.0	1.0 1.0	
1636136	R07260	167479 448714	467444 983085	1.0 1.0	1.0 1.0	UDP-glucose:cis-zeatin O-beta-D-glucosyltransferase
1636141	R08593	1027653	1025528	1.0	1.0	TDP-4-keto-6-deoxyhexose 3,4-isomerase
1636145	R08594	1025528	266614	1.0	1.0	TDP-3-keto-6-deoxyhexose 3-aminotransaminase
1636149	R08595	266614	1027878	1.0	1.0	dTDP-3-aminohexose N,N-dimethyltransferase (dTDP-L-megosamine-forming)
1636153	R07264	1387098 1199435	940369 507411	1.0 1.0	1.0 1.0	2-alpha-D-glucosyl-D-glucose:phosphate beta-D-glucosyltransferase
1636158	R07263	908063	521910 503927	1.0	1.0 1.0	4-(2-carboxyphenyl)-4-oxobutanoyl-CoA dehydratase (cyclizing)
1636163	R07262	521910 503927	28158 834386	1.0 1.0	1.0 1.0	1,4-dihydroxy-2-naphthoyl-CoA hydrolase
1636169	R08590	867391 1184647 936999	857718 1184609	1.0 1.0 1.0	1.0 1.0	3-sulfolactate:NAD+ oxidoreductase
1636172	R07261	510559 1114611	1185169 1114611	1.0 1.0	1.0 1.0	NDP-glucose:1,4-alpha-D-glucan 4-alpha-D-glucosyltransferase
1636175	R08591	1025534	1194942	1.0	1.0	
1636177	R07257	1123928 850487	849822 66640	1.0 1.0	1.0 1.0	GDP-mannose:undecaprenyl-phosphate D-mannosyltransferase
1636181	R08589	1030868	1028096	1.0	1.0	
1636184	R07256	506651 510559	1185169 753119	1.0 1.0	1.0 1.0	NDP-glucose:D-fructose 2-alpha-D-glucosyltransferase
1636188	R07255	1036004 1387067	1170770 28158	1.0 1.0	1.0 1.0	malonyl-CoA:anthocyanidin-3-O-beta-D-glucoside 6''-O-malonyltransferase
1636192	R08585	223	229	1.0	1.0	
1636194	R07259	818455 8090	467444 1140591	1.0 1.0	1.0 1.0	UDP-N-acetyl-D-glucosamine:beta-D-mannosyl-glycoprotein 4-beta-N-acetyl-D-glucosaminyltransferase
1636199	R08587	503927 1295741	1295770 879897	1.0 1.0	1.0 1.0	futalosine ribohydrolase
1636205	R07258	1313248 818455	467444 1080344	1.0 1.0	1.0 1.0	UDP-N-acetyl-D-glucosamine:6-(alpha-D-mannosyl)-beta-D-mannosyl-glycoprotein 2-beta-N-acetyl-D-glucosaminyltransferase
1636209	R08588	1295770 53549	1009347 1030868 953695	1.0 1.0	1.0 1.0 1.0	dehypoxanthine futalosine:S-adenosyl-L-methionine oxidoreductase (cyclizing)
1636213	R08583	945451	518746 1184965	1.0	1.0 1.0	dTDP-4-amino-4,6-dideoxy-D-glucose ammonia-lyase (dTDP-3-oxo-4,6-dideoxy-D-glucose-forming)
1636216	R08584	223 867391	259565 1035624	1.0 2.0	1.0 1.0	chlorophyll-a magnesium-lyase (pheophytin-a-forming)
1636220	R07253	1036004 867391 1093121 1185159	1184639 28158 55587 1302031 503927	3.0 1.0 1.0 1.0	1.0 4.0 1.0 3.0 1.0	acyl-CoA:malonyl-CoA C-acyltransferase (decarboxylating, oxoacyl-reducing, thioester-hydrolysing and cyclizing)
1636227	R07252	1093121 1107914	28158 1033852	1.0 1.0	1.0 1.0	acetyl-CoA:taxan-10beta-ol O-acetyltransferase
1636231	R07251	1185159 1036004 867391 53549 1093121	864788 1302031 1184639 28158 424054 503927	11.0 8.0 11.0 1.0 1.0	1.0 8.0 11.0 9.0 1.0 6.0	acyl-CoA:malonyl-CoA C-acyltransferase (decarboxylating, oxoacyl- and enoyl-reducing, thioester-hydrolysing)
1636244	R07250	1015472 1036004	1003431 28158 1302031 503927	1.0 3.0	1.0 4.0 3.0 1.0	malonyl-CoA:N-methylanthraniloyl-CoA malonyltransferase (cyclizing)
1636253	R08527	1095174 1120326	1023395 503927	1.0 1.0	1.0 1.0	Arachidonate 5-lipoxygenase
1636257	R09858	631453 1404401	1199435 1404408	1.0 1.0	1.0 1.0	carbamoyl-phosphate:ansamitocinoside-P-3 carbamoyltransferase
1636263	R08528	926767 854762	977310 370779	1.0 1.0	1.0 1.0	Z-farnesyl diphosphate synthase
1636269	R09859	896 1095174 867391 1184647	503927 1184609 1404423	1.0 1.0 1.0 1.0	1.0 1.0 1.0	cholest-4-en-3-one,NADH:oxygen oxidoreductase (26-hydroxylating)
1636276	R08529	503927 29744	29731 370779	1.0 1.0	1.0 1.0	Monoterpenyl-diphosphate pyrophosphohydrolase
1636280	R07202	1185159 1095174 612431 867391	1184639 994750 503927	1.0 1.0 1.0 1.0	1.0 1.0 1.0	abscisate,NADPH:oxygen oxidoreductase (8'-hydroxylating)
1636285	R08534	947620 448714	467444 139367	1.0 1.0	1.0 1.0	hydroxycinnamoyl glucosyltransferase
1636289	R09865	867391 1056491 1185159 1095174	1404449 503927 1184639	3.0 1.0 3.0 3.0	1.0 4.0 3.0	9beta-pimara-7,15-diene,NADPH:oxygen 19-oxidoreductase
1636294	R07201	1095174 867391 1185159 418204	1184639 418143 503927	1.0 1.0 1.0 1.0	1.0 1.0 1.0	phenylacetone,NADPH:oxygen oxidoreductase
1636298	R08535	725341	877266	1.0	1.0	
1636300	R09866	867391 1056414 1185159 1095174	1184639 503927 1404452	1.0 1.0 1.0 1.0	1.0 1.0 1.0	ent-cassa-12,15-diene,NADPH:oxygen 11-oxidoreductase
1636305	R07200	1118889 867391 1095174 1185159	503927 825096 1184639	1.0 1.0 1.0 1.0	1.0 1.0 1.0	zeaxanthin,NADPH:oxygen oxidoreductase
1636310	R08536	1184609 1008966	867391 1184647 622032	1.0 1.0	1.0 1.0 1.0	L-Glucitol:NAD+ 2-oxidoreductase
1636313	R09867	1185159 867391 1095174 1012450	1184639 1404456 503927	1.0 1.0 1.0 1.0	1.0 1.0 1.0	10beta-hydroxytaxa-4(20),11-dien-5alpha-yl-acetate,NADPH:oxygen 14-oxidoreductase
1636317	R08537	1179950 53549	424054 1300826	1.0 1.0	1.0 1.0	S-Adenosyl-L-methionine:amine N-methyltransferase
1636321	R09868	1095174 867391 1185159 1404460	1404465 503927 1184639	1.0 1.0 1.0 1.0	1.0 1.0 1.0	taxusin,NADPH:oxygen 7-oxidoreductase
1636325	R07206	1185159 867391 1095174 940287	424899 1184639 503927	1.0 1.0 1.0 1.0	1.0 1.0 1.0	lithocholate,NADPH:oxygen oxidoreductase(6alpha-hydroxylating)
1636329	R08530	1093121 815178	815192 28158	1.0 1.0	1.0 1.0	Acetyl-CoA:monoterpenol O-acetyltransferase
1636333	R09861	1185159 1404434 867391 1095174	1404439 1184639 503927	1.0 1.0 1.0 1.0	1.0 1.0 1.0	ent-isokaurene,NADPH:oxygen oxidoreductase (hydroxylating)
