Id	Entry	Left	Right	LeftStoich	RightStoich	Type	LB	UB	Name	pathway	References	Reversible
1808482	R_CSND@MODELID_222668	1807237 1807653 1808246	1807968 1808337	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	Cytosine deaminase	Purine and Pirimidine Biosynthesis	1686232 1665581 1631841 1715351	
1808481	R_4ABUTtm@MODELID_222668	1807608	1807616	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	_4-aminobutanoate mitochondrial transport via diffusion			
1808480	R_PIN4Kn_SC@MODELID_222668	1807661 1807228	1808217 1807525 1807545	0.01 1.0	1.0 1.0 0.01	REACTION	0.0	999999.0	phosphatidylinositol 4-kinase, nuclear, yeast-specifc	Phospholipid Biosynthesis	1629678 1631136	
1808487	R_NAPRTm@MODELID_222668	1808218 1808229 1808197	1807816 1808115	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	NAPRTase, mitochondrial	NAD Biosythesis	1626089 1626124 1674558 1630325	
1808486	R_PSERDv_SC@MODELID_222668	1807569 1808211	1807252 1807771	0.01 1.0	1.0 0.01	REACTION	0.0	999999.0	phosphatidylserine decarboxylase, yeast-specific, vacuolar	Phospholipid Biosynthesis	1619498 1620256 1633233	
1808485	R_EX_ura_LPAREN_e_RPAREN_@MODELID_222668	1808341	1808339	1.0	1.0	DRAIN	0.0	999999.0	Uracil exchange			
1808484	R_G6PDH2er@MODELID_222668	1808324 1807867	1807724 1808046 1808207	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	glucose 6-phosphate dehydrogenase, endoplasmic reticulum	Pentose Phosphate Pathway	1625768 1624762 1647037 1687727 1748956 1715548 1632799 1626976 1667714 1624038 1688838	
1808539	R_LNSTLS@MODELID_222668	1807257	1807679	1.0	1.0	REACTION	0.0	999999.0	lanosterol synthase	Sterol Metabolism	1665709 1633598 1709293 1631220 1747559	
1808538	R_EX_xtsn_LPAREN_e_RPAREN_@MODELID_222668	1808240	1808237	1.0	1.0	DRAIN	0.0	999999.0	Xanthosine exchange			
1808537	R_PNTOt2@MODELID_222668	1808250 1807416	1808246 1807412	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	Pantothenate reversible transport via proton symport			
1808536	R_GNNUC@MODELID_222668	1807237 1807317	1808166 1807338	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	gnnuc	Nucleotide Salvage Metabolism	1675001 1659497 1629743 1721111	
1808543	R_FBP@MODELID_222668	1807419 1807237	1807295 1808111	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	fructose-bisphosphatase	Anaplerotic Reactions	1643240 1668303 1677073 1622931 1740775	
1808542	R_IPCS226_SC@MODELID_222668	1807640 1807268	1807980 1807696	0.01 1.0	0.01 0.01	REACTION	0.0	999999.0	Inositol phosphoryceramide synthase (ceramide-2, 26C), yeast-specific	Sphingolipid Metabolism	1629208	
1808541	R_FA161COAabcp@MODELID_222668	1807199 1807846 1807186	1807828 1808214 1807533 1807303	1.0 1.0 1.0	1.0 1.0 1.0 1.0	TRANSLOCATION	0.0	999999.0	fatty acyl-CoA peroxisomal transport via ABC system			
1808540	R_FRUt2@MODELID_222668	1808250 1807436	1807440 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	0.0	999999.0	D-fructose transport in via proton symport		1732859	
1808531	R_ASNS1@MODELID_222668	1807979 1807237 1808160 1807214	1807610 1807836 1808246 1807817 1807627	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0	REACTION	0.0	999999.0	asparagine synthase (glutamine-hydrolysing)	Alanine and Aspartate Metabolism	1715930 1655803 1679002 1627239	
1808530	R_MIP2CS126_SC@MODELID_222668	1807773 1807640	1807980 1808254	0.01 0.01	0.01 0.01	REACTION	0.0	999999.0	mannose-(inositol-P)2-ceramide synthase (ceramide-1, 26C), yeast-specific	Sphingolipid Metabolism	1620194	
1808529	R_ORNt3m@MODELID_222668	1807194 1808246	1808218 1807223	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	ornithine mitochondrial transport via proton antiport			
1808528	R_ANS@MODELID_222668	1807979 1807811	1807610 1808212 1808246 1807912	1.0 1.0	1.0 1.0 1.0 1.0	REACTION	0.0	999999.0	anthranilate synthase	Glutamate, Glutamine and Glutathione Metabolism	1633528 1686376 1665496 1741967	
1808535	R_MCITDm@MODELID_222668	1807413	1807201 1807250	1.0	1.0 1.0	REACTION	-999999.0	999999.0	_2-methylcitrate dehydratase, mitochondrial	Glycine, Serine, Lysine and Threonine Metabolism	1675836 1620734 1719712 1642951	
1808534	R_L_LACt2r@MODELID_222668	1807874 1808250	1808246 1807870	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	L-lactate reversible transport via proton symport		1647777 1708419 1731968 1620180	
1808533	R_ACGSm@MODELID_222668	1807469 1807597	1808218 1807853 1807307	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	N-acteylglutamate synthase, mitochondrial	Arginine and Proline Metabolism	1671693 1743695 1623311 1645667 1619491	
1808532	R_METAT@MODELID_222668	1807237 1807214 1807985	1807295 1807817 1807327	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	methionine adenosyltransferase	Methionine and Cysteine Metabolism	1671563 1631955 1647365 1724582	
1808523	R_TYRTRSm@MODELID_222668	1808340 1808089 1807222	1807816 1807331 1807601	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	tyrosyl-tRNA synthetase, mitochondrial	Tyrosine, Tryptophan and Phenylalanine Metabolism	1625115 1693533 1622557 1738525 1660929	
1808522	R_FA141ACPtm@MODELID_222668	1808106	1808097	1.0	1.0	TRANSLOCATION	0.0	999999.0	fatty-acyl-ACP mitochondrial transport			
1808521	R_PI4P5K_SC@MODELID_222668	1807553 1807214	1807557 1807645 1808246	0.01 1.0	1.0 0.01 1.0	REACTION	0.0	999999.0	phosphatidylinositol-4-phosphate 5-kinase, yeast-specfic	Phospholipid Biosynthesis	1628071	
1808520	R_ALDD19x@MODELID_222668	1807237 1808093 1807781	1808161 1808246 1807824	1.0 1.0 1.0	1.0 2.0 1.0	REACTION	0.0	999999.0	aldehyde dehydrogenase (phenylacetaldehyde, NAD)	Tyrosine, Tryptophan and Phenylalanine Metabolism	1677390 1651728 1712465 1631670	
1808527	R_RPE@MODELID_222668	1807360	1807279	1.0	1.0	REACTION	-999999.0	999999.0	ribulose 5-phosphate 3-epimerase	Pentose Phosphate Pathway	1644825 1675640 1633530 1748322	
1808526	R_IPCS326_SC@MODELID_222668	1807464 1807640	1807980 1808356	1.0 0.01	0.01 0.01	REACTION	0.0	999999.0	Inositol phosphorylceramide synthase (ceramide-3, 26C), yeast-specific	Sphingolipid Metabolism	1622833	
1808525	R_RPI@MODELID_222668	1807973	1807360	1.0	1.0	REACTION	-999999.0	999999.0	ribose-5-phosphate isomerase	Pentose Phosphate Pathway	1687048 1736376 1633533 1635719	
1808524	R_CHTNDA@MODELID_222668	1807237 1807952	1808083 1807359 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	chitin deacetylase	Glutamate, Glutamine and Glutathione Metabolism	1648824 1692459 1638048 1626018	
1808515	R_MOHMT@MODELID_222668	1808032 1807237 1807749	1807767 1807873	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	_3-methyl-2-oxobutanoate hydroxymethyltransferase	Pantothenate and CoA Biosynthesis	1651917 1683572 1624885	
1808514	R_HDCAt@MODELID_222668	1807880	1807881	1.0	1.0	TRANSLOCATION	0.0	999999.0	Hexadecanoate (n-C16:0) transport in via uniport			
1808513	R_SAM24MT@MODELID_222668	1808030 1807327	1808095 1807930 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	S-adenosyl-methionine delta-24-sterol-c-methyltransferase	Sterol Metabolism	1624652 1666561 1734147 1703571	
1808512	R_EX_ser_L_LPAREN_e_RPAREN_@MODELID_222668	1807969	1807964	1.0	1.0	DRAIN	0.0	999999.0	L-Serine exchange			
1808519	R_GCC2cm@MODELID_222668	1807409 1807784	1807541 1808218 1808172	1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	glycine-cleavage complex (lipoamide), mitochondrial	Glycine, Serine, Lysine and Threonine Metabolism	1674250 1625228 1659999 1628158 1646274 1714609 1625221 1622038	
1808518	R_EX_btn_LPAREN_e_RPAREN_@MODELID_222668	1807215	1807242	1.0	1.0	DRAIN	0.0	999999.0	Biotin exchange			
1808517	R_EX_cys_L_LPAREN_e_RPAREN_@MODELID_222668	1808133	1808138	1.0	1.0	DRAIN	0.0	999999.0	L-Cysteine exchange		1688655 1664887	
1808516	R_EX_pyr_LPAREN_e_RPAREN_@MODELID_222668	1808210	1808213	1.0	1.0	DRAIN	0.0	999999.0	Pyruvate exchange			
1808571	R_ACOATA@MODELID_222668	1807998 1807475	1807660 1807300	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	Acetyl-CoA ACP transacylase	Fatty Acid Biosynthesis	1633180 1659902 1699840 1738791 1628726	
1808570	R_MCITS@MODELID_222668	1807237 1808236 1808141	1807300 1807263 1808246	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	_2-methylcitrate synthase	Anaplerotic Reactions	1665784 1736216 1628365 1687886	
1808569	R_OCTDP_5tm@MODELID_222668	1807711	1807705	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	all-trans-Octaprenyl diphosphate			
1808568	R_DGGH@MODELID_222668	1807350 1807237	1807759 1807649	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	alpha-D-glucoside glucohydrase	Galactose Metabolism	1633311	
1808575	R_GDPtn@MODELID_222668	1808185	1808180	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	GDP nuclear transport			
1808574	R_APRAUR@MODELID_222668	1807822 1807967 1808246	1807211 1807898	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	_5-amino-6-(5-phosphoribosylamino)uracil reductase	Riboflavin Metabolism	1675681 1740819 1630146 1643093	
1808573	R_ADK4@MODELID_222668	1808009 1807627	1807557 1808311	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	adentylate kinase (ITP)	Nucleotide Salvage Metabolism	1624318 1684702 1619732	
1808572	R_ADK3@MODELID_222668	1807932 1807627	1807557 1808185	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	adentylate kinase (GTP)	Nucleotide Salvage Metabolism	1619610 1719123 1624324 1684708	
1808563	R_ACOAO5p@MODELID_222668	1807570 1807992	1807842 1808248	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	acyl-CoA oxidase (dodecanoyl-CoA), peroxisomal	Fatty Acid Degradation	1626025 1692715	
1808562	R_GRTT@MODELID_222668	1808283 1807659	1807817 1807910	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	geranyltranstransferase	Sterol Metabolism	1734936 1620192 1624387 1671332 1662407	
1808561	R_PMETM_SC@MODELID_222668	1807559 1807327	1808255 1808095 1808246	0.01 1.0	0.01 1.0 1.0	REACTION	0.0	999999.0	Phosphatidyl-N-methylethanolamine N-methyltransferase, yeast-specific	Phospholipid Biosynthesis	1632876	
1808560	R_ADK1@MODELID_222668	1807214 1807627	1807557	1.0 1.0	2.0	REACTION	-999999.0	999999.0	adenylate kinase	Nucleotide Salvage Metabolism	1673881 1746121 1619838 1647637 1624325	
1808567	R_ADK1m@MODELID_222668	1807601 1807222	1807527	1.0 1.0	2.0	REACTION	-999999.0	999999.0	adenylate kinase, mitochondrial	Nucleotide Salvage Metabolism	1673881 1746121 1619838 1647637 1624325	
1808566	R_GLYOX@MODELID_222668	1807237 1807687	1808205 1807591 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	hydroxyacylglutathione hydrolase	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)	1657946 1675231 1621854 1741281 1629716 1684631	
1808565	R_FBA@MODELID_222668	1807419	1808318 1807292	1.0	1.0 1.0	REACTION	-999999.0	999999.0	fructose-bisphosphate aldolase	Glycolysis and Gluconeogenesis	1622923 1635616 1686608 1635857 1739841	
1808564	R_G3PD1irm@MODELID_222668	1808218 1808304 1808172	1807784 1808079	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	glycerol-3-phosphate dehydrogenase (NAD), mitochondrial	Glycerolipid Metabolism	1667705 1629529 1748969 1625537 1734851 1749011 1687602 1667493 1629604 1633207	
1808555	R_DHORtn@MODELID_222668	1807832	1807838	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	(S)-Dihydrooroate nuclear transport			
1808554	R_FACOAL100p@MODELID_222668	1807312 1807199 1808045	1807609 1807806 1807658	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	fatty-acid--CoA ligase (decanoate), peroxisomal	Fatty Acid Biosynthesis	1693275 1737272 1621043	
1808553	R_EX_pepd_LPAREN_e_RPAREN_@MODELID_222668	1807450	1807437	1.0	1.0	DRAIN	0.0	999999.0	peptide exchange			
1808552	R_EX_val_L_LPAREN_e_RPAREN_@MODELID_222668	1807261	1807259	1.0	1.0	DRAIN	0.0	999999.0	L-Valine exchange			
1808559	R_DHNPTtm@MODELID_222668	1807895	1807883	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	dhnpt mitochondrial transport			
1808558	R_TALA@MODELID_222668	1807292 1807938	1808085 1808111	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	transaldolase	Pentose Phosphate Pathway	1657289 1629626 1723502 1635901 1673411	
1808557	R_GLUTRS@MODELID_222668	1807610 1807214 1808251	1808235 1807817 1807627	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Glutamyl-tRNA synthetase	Glutamate, Glutamine and Glutathione Metabolism	1704763 1621982 1739117 1669350 1622183	
1808556	R_O2ter@MODELID_222668	1808027	1807990	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	O2  transport, endoplasmic reticulum			
1808547	R_GUAt2r@MODELID_222668	1807333 1808250	1807338 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	guanine reversible transport via proton symport			
1808546	R_OHPHM6n@MODELID_222668	1807339 1807995	1807693 1808217 1808101	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	_2-octaprenyl-6-hydroxyphenol methylase, nuclear	Quinone Biosynthesis	1627388	
1808545	R_EX_thmmp_LPAREN_e_RPAREN_@MODELID_222668	1808357	1808350	1.0	1.0	DRAIN	0.0	999999.0	Thiamin monophosphate exchange			
1808544	R_PINOS_SC@MODELID_222668	1807473 1807721	1807239 1808246 1807640	0.01 1.0	1.0 1.0 0.01	REACTION	0.0	999999.0	phosphatidylinositol synthase, yeast-specific	Phospholipid Biosynthesis	1619926	
1808551	R_ACOAO6p@MODELID_222668	1807202 1807992	1807842 1807697	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	acyl-CpA oxidase (tetradecanoyl-CoA), peroxisomal	Fatty Acid Degradation	1692745 1626182	
1808550	R_ICDHy@MODELID_222668	1807898 1808128	1807240 1808259 1807967	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	isocitrate dehydrogenase (NADP)	Citric Acid Cycle	1645593 1631017 1630265 1746754 1671728 1631010 1631602 1631011	
1808549	R_EX_tyr_L_LPAREN_e_RPAREN_@MODELID_222668	1808107	1808102	1.0	1.0	DRAIN	0.0	999999.0	L-Tyrosine exchange			
1808548	R_O2t@MODELID_222668	1808025	1808027	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	o2 transport (diffusion)			
1808603	R_MEVK1@MODELID_222668	1807214 1808208	1807557 1807251 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	mevalonate kinase (atp)	Sterol Metabolism	1630843 1732703 1633950 1640609 1680482	
1808602	R_ACGAMPM@MODELID_222668	1808297	1807562	1.0	1.0	REACTION	-999999.0	999999.0	phosphoacetylglucosamine mutase	Glutamate, Glutamine and Glutathione Metabolism	1682218 1740579 1626355 1661559	
1808601	R_IG3PS@MODELID_222668	1807851 1807979	1807610 1807940 1808246 1807900	1.0 1.0	1.0 1.0 1.0 1.0	REACTION	0.0	999999.0	Imidazole-glycerol-3-phosphate synthase	Histidine Metabolism	1662760 1704155 1621019 1717428	
1808600	R_DOLPMMer@MODELID_222668	1808052	1807726 1807604 1808207	1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Dolichyl-phosphate-mannose--protein mannosyltransferase, endoplasmic reticular	Glycoprotein Metabolism	1691557 1632917	
1808607	R_PRO1xm@MODELID_222668	1807244 1807784	1808218 1808292 1808172	1.0 1.0	2.0 1.0 1.0	REACTION	0.0	999999.0	proline oxidase (NAD), mitochondrial	Arginine and Proline Metabolism	1627721 1749299 1621491 1622356 1683780 1651431 1630679	
1808606	R_ADK3m@MODELID_222668	1807601 1807926	1807527 1808190	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	adentylate kinase (GTP)	Nucleotide Salvage Metabolism	1619610 1719123 1624324 1684708	
1808605	R_FDH@MODELID_222668	1808187 1807781	1807240 1808161	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	formate dehydrogenase	Methane Metabolism	1655915 1625567 1681313 1622981 1715221	
1808604	R_FORtm@MODELID_222668	1807397	1808187	1.0	1.0	TRANSLOCATION	0.0	999999.0	formate mitochondrial transport			
1808595	R_FACOAL120p@MODELID_222668	1807312 1807199 1807510	1807570 1807609 1807806	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	fatty-acid--CoA ligase (dodecanoate), peroxisomal	Fatty Acid Biosynthesis	1619003 1693282	
1808594	R_EX_13BDglcn_LPAREN_e_RPAREN_@MODELID_222668	1807535	1807544	1.0	1.0	DRAIN	0.0	999999.0	_1,3-beta-D-Glucan exchange			
1808593	R_PSP_L@MODELID_222668	1807623 1807237	1807295 1807966	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	phosphoserine phosphatase (L-serine)	Glycine, Serine, Lysine and Threonine Metabolism	1628634 1623084 1678433 1733538 1655814	
1808592	R_MEVK4@MODELID_222668	1807925 1808208	1807377 1807251 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	mevalonate kinase (utp)	Sterol Metabolism	1690974 1633951	
1808599	R_FOLD3m@MODELID_222668	1807321 1808317	1807816 1808225	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	dihydropteroate synthase, mitochondrial	Folate Metabolism	1667113 1631704 1742457 1708703 1629600 1632323 1633911	
1808598	R_ALCD19y@MODELID_222668	1807967 1808246 1807666	1807388 1807898	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	alcohol dehydrogenase (glycerol, NADP)	Glycerolipid Metabolism	1637528 1687128 1625481 1748940 1720451	
1808597	R_PPND2@MODELID_222668	1807829 1807898	1807240 1807967 1807699	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	prephenate dehydrogenase (NADP)	Tyrosine, Tryptophan and Phenylalanine Metabolism	1657913 1715083 1628417 1674578	
1808596	R_G13MTg@MODELID_222668	1807542 1808286	1808195 1808315 1808252	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Glycolipid 1,3-alpha-D-mannosyltransferase, Golgi apparatus	Glycoprotein Metabolism	1706040 1662220 1624479 1645972	
1808587	R_G3PDm@MODELID_222668	1808280 1808079	1807633 1808304	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	glycerol-3-phosphate dehydrogenase (FAD), mitochondrial	Glycerolipid Metabolism	1667693 1625533 1687636 1629669 1623126	
1808586	R_PYK@MODELID_222668	1807557 1808137 1808246	1807214 1808212	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	pyruvate kinase	Glycolysis and Gluconeogenesis	1632088 1644730 1670611 1720561	
1808585	R_ACOAO8p@MODELID_222668	1807992 1807256	1807842 1807522	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	acyl-CoA oxidase (octadecanoyl-CoA), peroxisomal	Fatty Acid Degradation	1692732 1626117	
1808584	R_PPPG9tm@MODELID_222668	1808325	1808330	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	protoporphyrinogen IX mitochondrial transport			
1808591	R_SBTD_L@MODELID_222668	1808047 1807781	1808161 1808086 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	L-sorbitol dehydrogenase (L-sorbose-producing)	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)	1624266 1683999	
1808590	R_MEVK2@MODELID_222668	1808186 1808208	1807391 1807251 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	mevalonate kinase (ctp)	Sterol Metabolism	1633946 1690979	
1808589	R_MEVK3@MODELID_222668	1807932 1808208	1807251 1808246 1808185	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	mevalonate kinase (gtp)	Sterol Metabolism	1690972 1633953	
1808588	R_HPROym@MODELID_222668	1807907 1807552	1808218 1808048 1807947	1.0 1.0	2.0 1.0 1.0	REACTION	0.0	999999.0	L-hydroxyproline dehydrogenase (NADP), mitochondrial	Arginine and Proline Metabolism	1707196 1631217 1662675 1633252	
1808579	R_PPNDH@MODELID_222668	1807829 1808246	1807512 1807240 1807237	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	prephenate dehydratase	Tyrosine, Tryptophan and Phenylalanine Metabolism	1721657 1628464 1649539 1706785	
1808578	R_AICART@MODELID_222668	1807299 1807900	1807873 1807209	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	phosphoribosylaminoimidazolecarboxamide formyltransferase	Purine and Pirimidine Biosynthesis	1704136 1662816 1624241	
1808577	R_TMDPPK@MODELID_222668	1807625 1807214	1807557 1807831	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	thiamine-diphosphate kinase	Thiamine Metabolism	1655359 1746881 1624596 1678340	
1808576	R_FAO182p_even_FSLASH_odd@MODELID_222668	1807777 1807312 1808058 1807992 1807186 1807845	1807875 1807842 1808142 1808214 1807456	8.0 8.0 1.0 7.0 8.0 1.0	1.0 7.0 8.0 7.0 9.0	REACTION	0.0	999999.0	Fatty acid oxidation	Fatty Acid Degradation	1623884	
1808583	R_NADPPPSm@MODELID_222668	1807201 1807907	1807285 1807784	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	NADP phosphatase	NAD Biosythesis	1630508 1673966 1718018 1627664 1647760	
1808582	R_EX_srb_L_LPAREN_e_RPAREN_@MODELID_222668	1808082	1808084	1.0	1.0	DRAIN	0.0	999999.0	L-Sorbose exchange			
1808581	R_EX_gal_LPAREN_e_RPAREN_@MODELID_222668	1807650	1807656	1.0	1.0	DRAIN	0.0	999999.0	D-Galactose exchange		1723346 1629713 1735699 1696612 1642294	
1808580	R_GAPD@MODELID_222668	1807295 1807292 1807781	1808161 1808123 1808246	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	glyceraldehyde-3-phosphate dehydrogenase	Glycolysis and Gluconeogenesis	1620156 1686588 1749055 1635568 1748693	
1808635	R_EX_na1_LPAREN_e_RPAREN_@MODELID_222668	1807703	1807716	1.0	1.0	DRAIN	0.0	999999.0	Sodium exchange			
1808634	R_2MCITtm@MODELID_222668	1807263	1807265	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	_2-methylcitrate mitochondrial transport via diffusion			
1808633	R_SBTR@MODELID_222668	1807967 1808246 1807759	1808323 1807898	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	D-sorbitol reductase	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)	1673147 1633412 1657847	
1808632	R_SUCD1m@MODELID_222668	1807642 1808280	1808117 1807633	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	succinate dehydrogenase	Oxidative Phosphorylation	1623384 1623593 1619738 1622733 1657902 1682560 1632994 1623589	
1808639	R_NAPRT@MODELID_222668	1808192 1808226 1808246	1808122 1807817	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	NAPRTase	NAD Biosythesis	1626089 1626124 1674558 1630325	
1808638	R_GTPCI@MODELID_222668	1807932 1807237	1808187 1807630	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	GTP cyclohydrolase I	Folate Metabolism	1658009 1631161 1682492 1629662 1722230 1623397	
1808637	R_ASNt2r@MODELID_222668	1808250 1807834	1807836 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	L-asparagine reversible transport via proton symport			
1808636	R_SUCFUMtm@MODELID_222668	1807639 1808117	1807642 1808110	1.0 1.0	1.0 1.0	TRANSLOCATION	0.0	999999.0	succinate-fumarate transport, mitochondrial			
1808627	R_PNTK@MODELID_222668	1807214 1807412	1807557 1807710 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	pantothenate kinase	Pantothenate and CoA Biosynthesis	1622408 1667486 1624704 1677683 1715984	
1808626	R_LCADm@MODELID_222668	1807201 1807784 1807876	1808218 1807878 1808172	1.0 1.0 1.0	2.0 1.0 1.0	REACTION	-999999.0	999999.0	lactaldehyde dehydrogenase, mitochondrial	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)	1630312 1732440 1623147 1647742 1708401 1630341 1621991	
