Id	Entry	Left	Right	LeftStoich	RightStoich	Name
3698791	rxn02717	3652558 3654735	3652677 3657370 3652560	1.0 1.0	1.0 1.0 1.0	Corticosterone:NAD+ 11-oxidoreductase
3698792	rxn02714	3654711	3657719	1.0	1.0	R03836
3698794	rxn02715	3655262 3652567 3652561	3652556 3654727 3652565	1.0 1.0 1.0	1.0 1.0 1.0	(S)-N-methylcanadine,NADPH:oxygen oxidoreductase (14-hydroxylating)
3698795	rxn02718	3654735 3652565	3652677 3657370 3652561	1.0 1.0	1.0 1.0 1.0	Corticosterone:NADP+ 11-oxidoreductase
3698796	rxn02719	3652565 3654495	3655538 3652677 3652561	1.0 1.0	1.0 1.0 1.0	trans-Dodec-2-enoyl-CoA reductase
3698797	rxn02701	3652567 3652561 3654661 3652677	3652556 3657510 3652565	1.0 1.0 1.0 1.0	1.0 1.0 1.0	rxn02701
3698798	rxn02702	3654664 3652593 3652567	3652614 3652575 3655620	1.0 1.0 1.0	1.0 1.0 1.0	L-Hyoscyamine,2-oxoglytarate:oxygen oxidoreductase ((6S)-hydroxylating)
3698799	rxn02700	3652556 3655169	3654657	1.0 1.0	1.0	2,5-Dioxopiperazine amidohydrolase
3698800	rxn02705	3654697 3652565	3655479 3652561 3652677	1.0 1.0	1.0 1.0 1.0	trypanathione:NADP+ oxidoreductase
3698801	rxn02706	3657578 3652557 3652624	3652568 3652677 3654697 3652570	1.0 1.0 1.0	1.0 1.0 1.0 1.0	glutathionylspermidine:glutathione ligase (ADP-forming)
3698802	rxn02703	3652557 3654677	3658019 3652568	1.0 1.0	1.0 1.0	ATP:sedoheptulose 1-phosphotransferase
3698803	rxn02704	3652556 3655741	3652598 3655612	1.0 1.0	1.0 1.0	Strictosidine beta-D-glucohydrolase
3698804	rxn02709	3654877 3652565	3652561 3652677 3654705	1.0 1.0	1.0 1.0 1.0	(2S)-Flavan-4-ol:NADP+ 4-oxidoreductase
3698805	rxn02707	3653423 3654700	3657904	1.0 1.0	1.0	rxn02707
3698806	rxn02708	3654704 3652558 3652556	3655365 3652560 3652677	1.0 2.0 1.0	1.0 2.0 3.0	dTDP-D-galactose:NAD+ 6-oxidoreductase
3698807	rxn36108	3685403 3652558	3652677 3686053 3652560	1.0 1.0	11.0 1.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698808	rxn36109	3685403 3652565	3652677 3652561 3686056	1.0 1.0	11.0 1.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698809	rxn36106	3685403 3652558	3665145 3652677 3652560	1.0 1.0	1.0 11.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698810	rxn38769	3652597	3652597	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.CPD-12575_CPD-12575
3698812	rxn26780	3684488	3684501	1.0	1.0	RXN66-104.c
3698814	rxn36107	3652565 3685403	3652561 3652677 3686053	1.0 1.0	1.0 11.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698815	rxn38768	3682421	3682421	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.CPD-12258_CPD-12258
3698817	rxn00151	3652557 3652588 3652570	3652677 3652585 3652577 3652665	1.0 1.0 1.0	2.0 1.0 1.0 1.0	ATP:pyruvate,phosphate phosphotransferase
3698818	rxn26781	3684501	3677965	1.0	1.0	RXN66-105.c
3698820	rxn36104	3685403 3652558	3685410 3652560 3652677	1.0 1.0	1.0 1.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698821	rxn38767	3681503	3681503	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.CPD-10794_CPD-10794
3698823	rxn00150	3652565 3652556 3653267	3652677 3652588 3652561	1.0 1.0 1.0	2.0 1.0 1.0	2-Oxopropanal:NADP+ oxidoreductase
3698824	rxn26782	3652567 3652677 3657038 3652561	3652565 3685999 3652556	1.0 1.0 1.0 1.0	1.0 1.0 1.0	RXN66-11.c
3698826	rxn36105	3652565 3685403	3652561 3652677 3665145	1.0 1.0	1.0 11.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698827	rxn38766	3656254	3656254	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.CMP-KDO_CMP-KDO
3698829	rxn00153	3652665 3652556	3652588 3652570	1.0 1.0	1.0 1.0	Phosphoenolpyruvate phosphohydrolase
3698830	rxn26783	3657038 3652561 3652567 3652677	3652556 3652565 3685999	1.0 1.0 1.0 1.0	1.0 1.0 1.0	RXN66-11.r
3698832	rxn36102	3652558 3685402	3652560 3685409 3652677	1.0 1.0	1.0 1.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698833	rxn38765	3656765	3656765	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.C3_C3
3698835	rxn00152	3652677 3652570 3652567 3652588	3652902 3652596 3652575	1.0 1.0 1.0 1.0	1.0 1.0 1.0	Pyruvate:oxygen 2-oxidoreductase (phosphorylating)
3698836	rxn26784	3685999 3652677 3652567 3652561	3652556 3652565 3686001	1.0 1.0 1.0 1.0	2.0 1.0 1.0	RXN66-12.c
3698838	rxn36103	3652565 3685403	3652677 3685410 3652561	1.0 1.0	1.0 1.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698839	rxn38764	3656882	3656882	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.C1_C1
3698841	rxn00155	3652565 3652574 3652588	3652561 3652590 3652575	1.0 1.0 1.0	1.0 1.0 1.0	pyruvate:NADP+ 2-oxidoreductase (CoA-acetylating)
3698842	rxn26785	3652677 3652567 3652561 3685999	3652565 3686001 3652556	1.0 1.0 1.0 1.0	1.0 1.0 2.0	RXN66-12.r
3698844	rxn36100	3654831 3652558	3654832 3652560 3652677	1.0 1.0	1.0 1.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698845	rxn38763	3653204	3653204	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.ADP-D-GLUCOSE_ADP-D-GLUCOSE
3698847	rxn00154	3652574 3652588 3652558	3652575 3652560 3652590	1.0 1.0 1.0	1.0 1.0 1.0	pyruvate:NAD+ 2-oxidoreductase (CoA-acetylating)
3698848	rxn26786	3652561 3686001 3652567	3652633 3652556 3686003 3652565	1.0 1.0 1.0	1.0 1.0 1.0 1.0	RXN66-13.c
3698850	rxn36101	3685402 3652565	3652561 3685409 3652677	1.0 1.0	1.0 1.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698851	rxn38762	3652982	3652982	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.ADENOSINE_DIPHOSPHATE_RIBOSE_ADENOSINE_DIPHOSPHATE_RIBOSE
3698853	rxn00157	3652590 3652633	3652588 3652574	1.0 1.0	1.0 1.0	Acetyl-CoA:formate C-acetyltransferase
3698855	rxn26787	3652567 3686001 3652561	3686003 3652633 3652565 3652556	1.0 1.0 1.0	1.0 1.0 1.0 1.0	RXN66-13.r
3698857	rxn38761	3664523	3664523	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.4-CYTIDINE-5-DIPHOSPHO-2-C_4-CYTIDINE-5-DIPHOSPHO-2-C
3698859	rxn00156	3652677 3652588 3652567 3652574	3652590 3652596 3652575	1.0 1.0 1.0 1.0	1.0 1.0 1.0	pyruvate:oxygen 2-oxidoreductase (CoA-acetylating)
3698860	rxn26788	3686003 3652677 3652561	3671078 3652565	1.0 1.0 1.0	1.0 1.0	RXN66-14.c
3698862	rxn38760	3664524	3664524	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.2-PHOSPHO-4-CYTIDINE-5-DIPHOSPHO-2-C-MET_2-PHOSPHO-4-CYTIDINE-5-DIPHOSPHO-2-C-MET
3698864	rxn00159	3652791 3652558	3652588 3652560 3652575	1.0 1.0	1.0 1.0 1.0	(S)-malate:NAD+ oxidoreductase (decarboxylating)
3698866	rxn26789	3686003 3652677 3652561	3671078 3652565	1.0 1.0 1.0	1.0 1.0	RXN66-14.n
3698868	rxn00158	3652677 3652556 3655355	3652578 3652575 3652588	1.0 1.0 1.0	2.0 1.0 1.0	O-carbamoyl-L-serine ammonia-lyase (decarboxylating; pyruvate-forming)
3698870	rxn24119	3652567 3652680	3653051	1.0 1.0	1.0	L-tyrosine monooxygenase
3698872	rxn24118	3653163 3652556	3655458 3652570	1.0 1.0	1.0 1.0	RXN-5841.p
3698874	rxn24117	3653187	3655981	1.0	1.0	RXN-5821.c
3698876	rxn24116	3652558	3652558	1.0	1.0	RXN-5802.ce
3698878	rxn24115	3652989 3688471	3652677 3652631 3669134	1.0 1.0	1.0 1.0 1.0	phosphocholine diacylglyceroltransferase
3698880	rxn12130	3652677 3658360	3661501	2.0 1.0	1.0	R08486
3698882	rxn24114	3688471 3652989	3652631 3669134 3652677	1.0 1.0	1.0 1.0 1.0	phosphocholine diacylglyceroltransferase
3698883	rxn12131	3655741	3673255	1.0	1.0	R08487
3698885	rxn24113	3652584 3684797	3652677 3652736 3652587	1.0 1.0	1.0 1.0 1.0	RXN-5763.c
3698887	rxn12132	3673255	3673254	1.0	1.0	R08488
3698889	rxn24112	3684796 3652584	3652677 3684797 3652587	1.0 1.0	1.0 1.0 1.0	RXN-5762.c
3698891	rxn12133	3673254	3673256	1.0	1.0	R08489
3698893	rxn24111	3652844 3652584	3652587 3684796 3652677	1.0 1.0	1.0 1.0 1.0	RXN-5761.c
3698895	rxn12134	3673256	3654553	1.0	1.0	R08490
3698897	rxn24110	3658193 3668965 3652557	3652585 3652577 3668855 3652677	1.0 1.0 1.0	1.0 1.0 1.0 1.0	RXN-5741.p
3698899	rxn12135	3673272	3673257 3652677	1.0	1.0 1.0	R08491
3698901	rxn12136	3652561 3652677 3669151 3673257	3658348 3652565 3664456	1.0 1.0 1.0 2.0	1.0 1.0 1.0	rxn12136
3698902	rxn12137	3652561 3669151 3652677 3673261	3652565 3658342 3658344	1.0 1.0 1.0 2.0	1.0 1.0 1.0	rxn12137
3698903	rxn12138	3655741	3658337	1.0	1.0	Strychnine synthesis
3698904	rxn12139	3655741	3673272	1.0	1.0	R08496
3698906	rxn36119	3660309 3652565	3685416 3652677 3652561	1.0 1.0	1.0 3.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698907	rxn26790	3677965 3652677	3677978	1.0 2.0	1.0	RXN66-141.c
3698909	rxn36117	3652565 3660309	3652561 3652677 3685411	1.0 1.0	1.0 1.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698910	rxn26791	3677978	3684503	1.0	1.0	RXN66-142.c
3698912	rxn36118	3652558 3660309	3652677 3652560 3685411	1.0 1.0	1.0 1.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698913	rxn38779	3652845	3652845	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.UDP-D-XYLOSE_UDP-D-XYLOSE
3698915	rxn00140	3653289 3652556	3652677 3652585	1.0 1.0	1.0 1.0	adenosine 3',5'-phosphate 5'-nucleotidohydrolase
3698917	rxn26792	3652677 3684503	3680126	2.0 1.0	1.0	RXN66-144.c
3698919	rxn36115	3685403 3652565	3652561 3676150 3652677	1.0 1.0	1.0 1.0 11.0	alcohol dehydrogenase [NAD(P)+]
3698920	rxn38778	3656723	3656723	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.OH-MYRISTOYL_OH-MYRISTOYL
3698922	rxn26793	3680126	3680004	1.0	1.0	RXN66-145.c
3698924	rxn36116	3685403 3652558	3652677 3676150 3652560	1.0 1.0	11.0 1.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698925	rxn38777	3654834	3654834	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.GDP-L-GALACTOSE_GDP-L-GALACTOSE
3698927	rxn00142	3652556 3652677 3652587	3652578 3655708	1.0 1.0 1.0	1.0 1.0	S-Adenosyl-L-homocysteine aminohydrolase
3698928	rxn26794	3653452 3652567 3691002	3652556 3690291 3684499	1.0 1.0 1.0	1.0 1.0 1.0	RXN66-146.c
3698930	rxn36113	3652565 3685403	3686061 3652677 3652561	1.0 1.0	1.0 13.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698931	rxn38776	3653092	3653092	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.GDP-D-GLUCOSE_GDP-D-GLUCOSE
3698933	rxn00141	3652587 3652556	3652878 3652803	1.0 1.0	1.0 1.0	S-Adenosyl-L-homocysteine hydrolase
3698935	rxn26795	3652567 3691002 3653452	3690291 3652556 3684499	1.0 1.0 1.0	1.0 1.0 1.0	RXN66-146.r
3698937	rxn36114	3652558 3685403	3652677 3686061 3652560	1.0 1.0	13.0 1.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698938	rxn38775	3653969	3653969	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.GDP-4-DEHYDRO-6-DEOXY-D-MANNOSE_GDP-4-DEHYDRO-6-DEOXY-D-MANNOSE
3698940	rxn00144	3658166 3652556 3652677	3652588 3652578	1.0 1.0 1.0	1.0 2.0	2,3-diaminopropanoate ammonia-lyase (adding water; pyruvate-forming)
3698942	rxn26796	3684499	3684112	1.0	1.0	RXN66-147.c
3698944	rxn36111	3685403 3652565	3676148 3652677 3652561	1.0 1.0	1.0 11.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698945	rxn38774	3655617	3655617	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.DTDP-RHAMNOSE_DTDP-RHAMNOSE
3698947	rxn00143	3652587 3652556	3655797 3652788	1.0 1.0	1.0 1.0	S-Adenosyl-L-homocysteine homocysteinylribohydrolase
3698948	rxn26797	3652677 3690072 3652567 3671078	3690068 3686005 3652556	1.0 1.0 1.0 1.0	1.0 1.0 1.0	RXN66-15.c
3698950	rxn36112	3685403 3652558	3652560 3676148 3652677	1.0 1.0	1.0 1.0 11.0	alcohol dehydrogenase [NAD(P)+]
3698951	rxn38773	3664540	3664540	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.DTDP-DEOH-DEOXY-MANNOSE_DTDP-DEOH-DEOXY-MANNOSE
3698953	rxn00146	3652937 3652754	3652677 3652588 3652757	1.0 2.0	2.0 1.0 2.0	(R)-Lactate:ferricytochrome-c 2-oxidoreductase
3698954	rxn38772	3653538	3653538	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.DTDP-D-GLUCOSE_DTDP-D-GLUCOSE
3698956	rxn00145	3652837 3652754	3652677 3652757 3652588	1.0 2.0	2.0 2.0 1.0	(S)-Lactate:ferricytochrome-c 2-oxidoreductase
3698958	rxn36110	3685403 3652558	3686056 3652560 3652677	1.0 1.0	1.0 1.0 11.0	alcohol dehydrogenase [NAD(P)+]
3698959	rxn38771	3678344	3678344	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.CPD-9007_CPD-9007
3698961	rxn00148	3652557 3652588	3652665 3652568 3652677	1.0 1.0	1.0 1.0 1.0	ATP:pyruvate 2-O-phosphotransferase
3698964	rxn38770	3656230	3656230	1.0	1.0	TRANS-RXNBWI-115630.cg.maizeexp.CPD-663_CPD-663
3698966	rxn00147	3652588 3652557 3652556	3652570 3652677 3652665 3652585	1.0 1.0 1.0	1.0 3.0 1.0 1.0	ATP:pyruvate,water phosphotransferase
3698967	rxn00149	3652558 3652556 3653267	3652677 3652560 3652588	1.0 1.0 1.0	2.0 1.0 1.0	pyruvaldehyde:NAD+ oxidoreductase
3698968	rxn24109	3653526 3652565	3652561 3652575 3652680	1.0 1.0	1.0 1.0 1.0	arogenic dehydrogenase (ambiguous)
3698970	rxn24108	3652677 3652649	3652844 3652575	1.0 1.0	1.0 1.0	RXN-5641.c
3698972	rxn24107	3653642 3690068	3652677 3653341 3690072	1.0 1.0	1.0 1.0 1.0	RXN-5603.c
3698974	rxn24106	3653341 3690068 3652556	3690072 3652677 3653640	1.0 1.0 1.0	1.0 2.0 1.0	RXN-5581.c
3698976	rxn24105	3684779	3652556 3653514	1.0	1.0 1.0	RXN-5502.c
3698978	rxn24104	3652584 3665962	3684779 3652677 3652587	1.0 1.0	1.0 1.0 1.0	RXN-5501.c
3698980	rxn12120	3673253	3663478	1.0	1.0	R08475
3698982	rxn24102	3691456 3652561 3652677	3652556 3652565 3654772	1.0 1.0 1.0	1.0 1.0 1.0	RXN-5482.c
3698984	rxn12121	3663478	3663571	1.0	1.0	R08476
3698986	rxn12122	3668603 3652728	3663561	1.0 1.0	1.0	R08477
3698988	rxn24100	3684414 3684763	3652677 3690209 3688594	1.0 1.0	1.0 1.0 1.0	ALG10
3698990	rxn12123	3652622 3658098	3663561	1.0 1.0	1.0	R08478
3698992	rxn12124	3652584 3653095	3652587 3660222	2.0 1.0	2.0 1.0	R08479
3698994	rxn12125	3660222	3659501	1.0	1.0	R08480
3698996	rxn12126	3653095	3658359	1.0	1.0	R08481
3698998	rxn12127	3653095	3661447	1.0	1.0	R08482
3699000	rxn12128	3653095	3658360	1.0	1.0	R08484
3699002	rxn12129	3658360	3652677 3658362	1.0	2.0 1.0	R08485
3699004	rxn38749	3653090	3653090	1.0	1.0	TRANS-RXNBWI-115506.cd.maizeexp.MANNITOL_MANNITOL
3699006	rxn38748	3689513	3689513	1.0	1.0	TRANS-RXNBWI-115506.cd.maizeexp.L-GALACTOSE_L-GALACTOSE
3699008	rxn00171	3652558 3652574 3652684	3652560 3652590 3652677	1.0 1.0 1.0	1.0 1.0 1.0	acetaldehyde:NAD+ oxidoreductase (CoA-acetylating)
3699009	rxn38747	3653249	3653249	1.0	1.0	TRANS-RXNBWI-115506.cd.maizeexp.L-ARABITOL_L-ARABITOL
3699011	rxn00170	3652556 3652590	3652603 3652677 3652574	1.0 1.0	1.0 1.0 1.0	Acetyl-CoA hydrolase
3699013	rxn38746	3652951	3652951	1.0	1.0	TRANS-RXNBWI-115506.cd.maizeexp.GLYCOLALDEHYDE_GLYCOLALDEHYDE
3699015	rxn00173	3652590 3652570	3652574 3652902	1.0 1.0	1.0 1.0	acetyl-CoA:phosphate acetyltransferase
3699017	rxn38745	3652738	3652738	1.0	1.0	TRANS-RXNBWI-115506.cd.maizeexp.GLYCEROL_GLYCEROL
3699019	rxn00172	3652557 3652603 3652574	3652568 3652570 3652590	1.0 1.0 1.0	1.0 1.0 1.0	Acetate:CoA ligase (ADP-forming)
3699020	rxn26760	3652716 3654834	3653092 3688019	1.0 1.0	1.0 1.0	RXN4FS-13.c
3699022	rxn38744	3653293	3653293	1.0	1.0	TRANS-RXNBWI-115506.cd.maizeexp.GLYCERALD_GLYCERALD
3699024	rxn00175	3652603 3652574 3652557	3652585 3652577 3652590 3652677	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Acetate:CoA ligase (AMP-forming)
3699026	rxn26761	3653092	3652706	1.0	1.0	RXN4FS-14.c
3699028	rxn38743	3652892	3652892	1.0	1.0	TRANS-RXNBWI-115506.cd.maizeexp.GLC_GLC
3699030	rxn00174	3652677 3652682	3652575 3652590	1.0 1.0	1.0 1.0	malonyl-CoA carboxy-lyase (acetyl-CoA-forming)
3699031	rxn26762	3684410 3652584	3669134 3652587 3652677	1.0 1.0	1.0 1.0 1.0	phosphatidyl-N-dimethylethanolamine N-methyltransferase
3699033	rxn38742	3653650	3653650	1.0	1.0	TRANS-RXNBWI-115506.cd.maizeexp.GALACTOSE_GALACTOSE
3699035	rxn00177	3653711	3652590 3652588 3652677	1.0	1.0 1.0 1.0	(3S)-citramalyl-CoA pyruvate-lyase (acetyl-CoA-forming)
3699036	rxn26763	3684410 3652584	3669134 3652677 3652587	1.0 1.0	1.0 1.0 1.0	phosphatidyl-N-dimethylethanolamine N-methyltransferase
3699037	rxn38741	3652993	3652993	1.0	1.0	TRANS-RXNBWI-115506.cd.maizeexp.D-XYLULOSE_D-XYLULOSE
3699039	rxn00176	3652574 3657801	3652677 3652585 3652590	1.0 1.0	1.0 1.0 1.0	acetyl adenylate:CoA acetyltransferase
3699040	rxn26764	3688736 3666276	3666280 3680475	1.0 1.0	1.0 1.0	RXN4FS-20.c
3699042	rxn38740	3652925	3652925	1.0	1.0	TRANS-RXNBWI-115506.cd.maizeexp.CPD-9569_CPD-9569
3699044	rxn00179	3652557 3652591	3652568 3655591	1.0 1.0	1.0 1.0	ATP:L-glutamate 5-phosphotransferase
3699045	rxn26765	3666280	3687978	1.0	1.0	RXN4FS-21.c
3699047	rxn00178	3652590	3652574 3653025	2.0	1.0 1.0	Acetyl-CoA:acetyl-CoA C-acetyltransferase
3699049	rxn26766	3652567 3690068 3666280	3657878 3652556 3690072	1.0 1.0 1.0	1.0 1.0 1.0	cis-abscisic alcohol monooxygenase
3699051	rxn26769	3652567 3687978 3690068	3690072 3652556 3685304	1.0 1.0 1.0	1.0 1.0 1.0	trans-abscisic alcohol monooxygenase
3699053	rxn24139	3652584 3680325	3652587 3680328	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:hydroxyisoflavone 7-O-methyltransferase
3699054	rxn12150	3658106	3663720	1.0	1.0	R08507
3699056	rxn24138	3652677 3686501 3652567 3652560	3652558 3652556 3658599	1.0 1.0 1.0 2.0	2.0 1.0 1.0	RXN-623.c
3699058	rxn12151	3658106	3658372	1.0	1.0	R08508
3699060	rxn24137	3688869 3690105	3652692 3690168 3652677	1.0 1.0	1.0 1.0 1.0	sucrose-UDP glucosyltransferase
3699062	rxn12152	3658193	3662783	1.0	1.0	R08509
3699064	rxn24136	3652567 3652560 3686493 3652677	3686501 3652558 3652556	1.0 1.0 1.0 1.0	1.0 1.0 1.0	RXN-622.c
3699066	rxn12153	3662783 3652561	3658339 3652565	1.0 1.0	1.0 1.0	R08510
3699068	rxn24135	3678759 3652677 3652567 3652560	3652556 3686493 3652558	1.0 1.0 1.0 1.0	1.0 1.0 1.0	RXN-621.c
3699070	rxn12154	3652624 3653438	3669670 3652823 3652677	1.0 1.0	1.0 1.0 1.0	R-nitrile:glutathione R-transferase
3699071	rxn24134	3665628	3652575 3675475	1.0	1.0 1.0	RXN-6201.x
3699073	rxn12155	3673275 3652624	3669670 3652634	1.0 1.0	1.0 1.0	R-sulfate-ester:glutathione R-transferase
3699074	rxn24133	3675457	3675494	1.0	1.0	RXN-6182.d
3699076	rxn12156	3655976	3673231	1.0	1.0	R08513
3699078	rxn24132	3652588 3652677	3652684 3652575	1.0 1.0	1.0 1.0	RXN-6161.n
3699080	rxn12157	3654855 3652677 3652598	3652578 3652716	1.0 1.0 1.0	1.0 1.0	phosphoramidate:hexose 1-phosphotransferase
3699081	rxn24131	3652597 3653286 3652677	3684818 3652580	1.0 1.0 1.0	1.0 1.0	UDP-glucose:4-aminobenzoate acylglucosyltransferase
3699083	rxn12158	3652716 3652568	3653204 3652570	1.0 1.0	1.0 1.0	ADP:alpha-D-aldose-1-phosphate adenylyltransferase
3699084	rxn24130	3691456 3653286 3652677	3652580 3684818	1.0 1.0 1.0	1.0 1.0	UDP-glucose:4-aminobenzoate acylglucosyltransferase
3699085	rxn12159	3657075	3653977 3652684	1.0	1.0 1.0	17alpha-Hydroxypregnenolone acetaldehyde-lyase
3699086	rxn38759	3693893	3693893	1.0	1.0	TRANS-RXNBWI-115630.cg
3699088	rxn00160	3652558 3653203	3652588 3652575 3652560	1.0 1.0	1.0 1.0 1.0	(R)-Malate:NAD+ oxidoreductase (decarboxylating)
3699090	rxn38758	3656254	3656254	1.0	1.0	TRANS-RXNBWI-115630.ce.maizeexp.CMP-KDO_CMP-KDO
3699092	rxn38757	3652982	3652982	1.0	1.0	TRANS-RXNBWI-115630.ce.maizeexp.ADENOSINE_DIPHOSPHATE_RIBOSE_ADENOSINE_DIPHOSPHATE_RIBOSE
3699094	rxn00162	3652607 3652677	3652575 3652588	1.0 1.0	1.0 1.0	oxaloacetate carboxy-lyase (pyruvate-forming)
3699096	rxn38756	3652677 3653356	3652677 3653356	1.0 1.0	1.0 1.0	TRANS-RXNBWI-115572.ce.maizeexp.XANTHOSINE-5-PHOSPHATE_XANTHOSINE-5-PHOSPHATE
3699098	rxn00161	3652791 3652565	3652588 3652561 3652575	1.0 1.0	1.0 1.0 1.0	(S)-Malate:NADP+ oxidoreductase(oxaloacetate-decarboxylating)
3699099	rxn38755	3652678 3652677	3652677 3652678	1.0 1.0	1.0 1.0	TRANS-RXNBWI-115572.ce.maizeexp.ITP_ITP
3699101	rxn00164	3652575 3652588	3652677 3656130	1.0 1.0	1.0 1.0	2-Hydroxyethylenedicarboxylate carboxy-lyase (pyruvate-forming)
3699102	rxn26772	3666283 3652646	3687977 3652577	1.0 1.0	1.0 1.0	RXN4FS-3.c
3699104	rxn38754	3667663	3667663	1.0	1.0	TRANS-RXNBWI-115528.cd
3699106	rxn00163	3655568 3652556 3652677	3652575 3652588	1.0 1.0 1.0	1.0 1.0	acetylenedicarboxylate carboxy-lyase (pyruvate-forming)
3699107	rxn26773	3688471 3687977	3684410 3652631 3652677	1.0 1.0	1.0 1.0 1.0	RXN4FS-4.c
3699109	rxn38753	3652677 3675466	3652677 3675466	1.0 1.0	1.0 1.0	TRANS-RXNBWI-115509.cn
3699111	rxn00166	3653447	3652588 3652578	1.0	1.0 1.0	D-serine ammonia-lyase
3699112	rxn26774	3652570 3652677 3671092	3671090 3652606	1.0 1.0 1.0	1.0 1.0	RXN4FS-8.c
3699114	rxn38752	3654780	3654780	1.0	1.0	TRANS-RXNBWI-115506.cd.maizeexp.XYLOSE_XYLOSE
3699116	rxn00165	3652649	3652578 3652588	1.0	1.0 1.0	L-serine ammonia-lyase
3699119	rxn26775	3671090 3652556	3652570 3671088 3652677	1.0 1.0	1.0 1.0 1.0	RXN4FS-9.c
3699121	rxn38751	3653495	3653495	1.0	1.0	TRANS-RXNBWI-115506.cd.maizeexp.SORBITOL_SORBITOL
3699123	rxn00168	3652588 3652677	3652684 3652575	1.0 1.0	1.0 1.0	pyruvate carboxy-lyase (acetaldehyde-forming)
3699127	rxn26776	3652596 3653174	3652556 3652684	1.0 1.0	2.0 1.0	RXN66-1.c
3699129	rxn38750	3656054	3656054	1.0	1.0	TRANS-RXNBWI-115506.cd.maizeexp.N-ACETYL-D-GLUCOSAMINE_N-ACETYL-D-GLUCOSAMINE
3699131	rxn26777	3653174 3652596	3652556 3652684	1.0 1.0	2.0 1.0	RXN66-1.x
3699133	rxn26778	3653452 3652556	3658340 3652677 3652651	1.0 1.0	1.0 2.0 1.0	RXN66-101.c
3699135	rxn26779	3652556 3658340	3684488 3652677	1.0 1.0	1.0 4.0	RXN66-103.c
3698677	rxn36089	3678195 3652558	3652677 3652560 3685208	1.0 1.0	1.0 1.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698679	rxn36087	3686312 3652558	3652560 3685207 3652677	1.0 1.0	1.0 1.0 3.0	alcohol dehydrogenase [NAD(P)+]
3698680	rxn36088	3678195 3652565	3652677 3652561 3685208	1.0 1.0	1.0 1.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698681	rxn36085	3686310 3652558	3685207 3652677 3652560	1.0 1.0	1.0 3.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698682	rxn36086	3652565 3686312	3685207 3652677 3652561	1.0 1.0	1.0 3.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698683	rxn36083	3678195 3652558	3652560 3685207 3652677	1.0 1.0	1.0 1.0 3.0	alcohol dehydrogenase [NAD(P)+]
3698684	rxn36084	3686310 3652565	3652677 3685207 3652561	1.0 1.0	3.0 1.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698685	rxn36092	3652565 3686312	3685208 3652561 3652677	1.0 1.0	1.0 1.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698686	rxn36093	3686312 3652558	3652677 3652560 3685208	1.0 1.0	1.0 1.0 1.0	alcohol dehydrogenase [NAD(P)+]
3698687	rxn36090	3686310 3652565	3685208 3652561 3652677	1.0 1.0	1.0 1.0 1.0	alcohol dehydrogenase [NAD(P)+]
