Id	Entry	Left	Right	LeftStoich	RightStoich	Name
4141570	MGDGW6DS1829Z12Z1627Z10Z2	4138749 4138487 4137060 4138675	4137062 4138674 4137590 4138489	-1.0 -1.0 -1.0 -4.0	1.0 4.0 2.0 1.0	Omega-6 desaturase (18:2(9Z,12Z)/16:2(7Z,10Z)) (MGDG)
4141572	MINCYCtex	4138522	4138522	-1.0	1.0	Minocycline transport via diffusion (extracellular to periplasm)
4141575	NACHEX14ly	4137590 4138014	4134636 4138016	-1.0 -1.0	1.0 1.0	NACHEX14ly
4141578	r0068	4137651 4136379	4134846 4134609 4137584	-1.0 -1.0	1.0 1.0 1.0	Acetyl adenylate:CoA ligase (AMP-forming) Pyruvate metabolism EC:6.2.1.1
4141580	G14T8g	4138114 4140121	4138115 4140117 4137584	-1.0 -1.0	1.0 1.0 1.0	G14T8g
4141583	SMS_cho	4136436 4139032	4139697 4136539	-1.0 -1.0	1.0 1.0	Sphingomyelin synthase (cho)
4141585	EX_acn13acngalgbside_cho_e	4134670		-1.0		Sialyl (1,3) sialyl (2,6) galactosylgloboside (cho) exchange
4141587	r1392	4137688 4137590	4137463 4137397	-1.0 -1.0	1.0 1.0	Amylo-1,6-glucosidase, 4-alpha-glucanotransferase EC:3.2.1.33
4141589	r1391	4136919	4137688	-1.0	1.0	Amylo-1,6-glucosidase, 4-alpha-glucanotransferase EC:2.4.1.25
4141591	DNDPt8m	4136912 4136538	4136538 4136912	-1.0 -1.0	1.0 1.0	DNDPt8m
4141594	SUCR	4137590 4139764	4137397 4137144	-1.0 -1.0	1.0 1.0	Sucrose hydrolyzing enzyme
4141597	BTS_1	4139562 4136898	4137592 4135019 4137584	-2.0 -1.0	1.0 1.0 1.0	Biotin synthase
4141598	GLCAT4g	4140124 4136484	4137584 4140117 4136485	-1.0 -1.0	1.0 1.0 1.0	GLCAT4g
4141601	EX_actn__R_e	4134712		-1.0		EX actn R LPAREN e RPAREN 
4141604	EX_zn2_e	4140233		-1.0		Zinc exchange
4141732	RN0032R	4138749 4138675 4136364	4137590 4138674 4137584 4136366	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	RN0032
4141734	FA161ACPtm	4137755	4137755	-1.0	1.0	Fatty acyl ACP mitochondrial transport
4141737	FUT35g	4137294 4137356	4137204 4137584 4137354	-1.0 -1.0	1.0 1.0 1.0	FUT35g
4141740	G14T7g	4140121 4138111	4137584 4140117 4138112	-1.0 -1.0	1.0 1.0 1.0	G14T7g
4141743	THFtm	4139904	4139904	-1.0	1.0	THFtm
4141780	THFtl	4139904	4139904	-1.0	1.0	THFtl
4141782	UDPARAtg	4140119	4140119	-1.0	1.0	UDP-arabinose transport (Golgi)
4141785	THRSERNaEx	4139654 4139915 4138666	4139654 4139915 4138666	-1.0 -1.0 -1.0	1.0 1.0 1.0	THRSERNaEx
4141788	CPGNabcpp	4136427 4134977 4137590	4134734 4137584 4136427 4139255	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Coprogen transport via ABC system (periplasm)
4141791	ENTERES	4137590 4136970	4137584 4134048	-3.0 -1.0	3.0 3.0	Enterochelin Esterase
4141793	EX_HC02214_e	4137729		-1.0		Prostaglandin-f1alpha exchange
4141795	CYANSTpp	4140001 4136515	4139690 4137584 4139853	-1.0 -1.0	1.0 1.0 1.0	Cyanide sulfurtransferase (periplasmic)
4141800	ADK3m	4137566 4134846	4134734 4137354	-1.0 -1.0	1.0 1.0	Adentylate kinase  GTP 
4141806	DM_nadh	4138673	4138672 4137584	-1.0	1.0 1.0	Demand NADH
4141809	GALASE9ly	4137590 4138019	4138020 4137259	-1.0 -1.0	1.0 1.0	GALASE9ly
4141812	RN0032C	4136364 4138749 4138675	4138674 4136366 4137584 4137590	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	RN0032
4141813	GULNLtpp	4137584 4137571	4137584 4137571	-1.0 -1.0	1.0 1.0	L-gulonate transport
4141816	C161CRN2t	4137754	4137754	-1.0	1.0	C161CRN2t
4141819	EX_leuktrC4_e	4138175		-1.0		EX leuktrC4 e
4141837	TRDRm	4139959 4137584 4138675	4138674 4139961	-1.0 -1.0 -1.0	1.0 1.0	Thioredoxin reductase  NADPH 
4141840	FDMO2	4137112 4138749 4138605	4137584 4139690 4137590 4137111 4137049	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0 1.0	FMNH2-dependent monooxygenase (methanesulfonate)
4141846	G14T6g	4138091 4140121	4137584 4140117 4138102	-1.0 -1.0	1.0 1.0 1.0	G14T6g
4141849	FDMO3	4137112 4138749 4137003	4137590 4134605 4137111 4139690 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0 1.0	FMNH2-dependent monooxygenase (ethanesulfonate)
4141855	FDMO1	4137002 4137113 4138749	4134605 4137584 4137111 4139690 4137590	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0 1.0	FMN dependent monooxygenase  ethanesulfonate 
4141857	FDMO6	4137112 4138749 4139773	4137440 4139690 4137111 4137590 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0 1.0	FMNH2-dependent monooxygenase (sulfoacetate)
4141863	MYC1CYC3	4137989 4134843	4134765 4137584 4137990	-1.0 -1.0	1.0 1.0 1.0	MYC1CYC3
4141866	MYC1CYC4	4138556 4134843	4138557 4137584 4134765	-1.0 -1.0	1.0 1.0 1.0	MYC1CYC4
4141869	FDMO4	4138749 4135030 4137112	4137111 4137584 4139690 4137590 4135015	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0 1.0	FMNH2-dependent monooxygenase (butanesulfonate)
4141875	MYC1CYC5	4134843 4138537	4137584 4134765 4138538	-1.0 -1.0	1.0 1.0 1.0	MYC1CYC5
4141878	FDMO5	4138749 4139127 4137112	4139419 4137584 4137111 4139690 4137590	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0 1.0	FDMO5
4141881	RH2CD	4139530	4137586 4137590	-1.0	1.0 1.0	RH2CD
4141884	CRMPte	4136441	4136441	-1.0	1.0	CRMPte
4141899	FUT33g	4137356 4134635	4137354 4137584 4137162	-1.0 -1.0	1.0 1.0 1.0	FUT33g
4141902	FAOXC18480m	4137047 4138672 4139748 4136379 4137590	4137584 4138767 4137048 4134609 4138673	-1.0 -5.0 -1.0 -5.0 -5.0	5.0 1.0 1.0 5.0 5.0	FAOXC18480m
4141905	PI45PLC_18_1_20_4	4137590 4138966	4136553 4137584 4138513	-1.0 -1.0	1.0 1.0 1.0	PI45PLC 18 1 20 4
4141908	FADDP	4137590 4137047	4134846 4137584 4137111	-1.0 -1.0	1.0 2.0 1.0	FADDP
4141914	HG2t3pp	4137584 4137772	4137584 4137772	-1.0 -1.0	1.0 1.0	Mercury (Hg+2) transport out via proton antiport (periplasm)
4141917	r0097	4134977 4137584 4134596	4137651 4139297	-1.0 -1.0 -1.0	1.0 1.0	Acetate:CoA ligase (AMP-forming) Pyruvate metabolism EC:6.2.1.1
4141919	G14T5g	4140121 4138064	4140117 4137584 4138056	-1.0 -1.0	1.0 1.0 1.0	G14T5g
4141922	r0093	4137590 4140120	4140145 4137584 4137224	-1.0 -1.0	1.0 2.0 1.0	UDPglucose pyrophosphohydrolase Pyrimidine metabolism / Starch and sucrose metabolism EC:3.6.1.45
4141924	THFt2	4139904 4138807	4139904 4138807	-1.0 -1.0	1.0 1.0	THFt2
4141927	ENGASE2	4137590 4138649	4138651 4134636	-1.0 -1.0	1.0 1.0	ENGASE2
4141930	FAOXC18480x	4137590 4138749 4139748 4136379 4138672	4138673 4138767 4137584 4134609 4137591	-5.0 -1.0 -1.0 -5.0 -5.0	5.0 1.0 5.0 5.0 1.0	FAOXC18480x
4141933	MYC1CYC1	4134843 4138444	4138445 4137584 4134765	-1.0 -1.0	1.0 1.0 1.0	MYC1CYC1
4141936	PLIPA2E181pp	4139075 4137590	4138777 4137584 4134002	-1.0 -1.0	1.0 1.0 1.0	Phospholipase A2 (phosphatidylethanolamine, n-C18:1) (periplasm)
4141938	FEENTERtpp	4137584 4136970	4136970 4137584	-1.0 -1.0	1.0 1.0	Enterochelin transport (secretion)
4141941	MYC1CYC2	4134843 4138550	4138551 4134765 4137584	-1.0 -1.0	1.0 1.0 1.0	MYC1CYC2
4141944	GLCAT7g	4140124 4137872	4137873 4137584 4140117	-1.0 -1.0	1.0 1.0 1.0	GLCAT7g
4141947	DMQMT6m	4134843 4134186	4139461 4137584 4134765	-1.0 -1.0	1.0 1.0 1.0	DMQMT6m
4141950	TRDR2	4139458 4138675 4137584	4138674 4139459	-1.0 -1.0 -1.0	1.0 1.0	TRDR2
4141953	TRDR3	4137584 4139458 4138673	4139459 4138672	-1.0 -1.0 -1.0	1.0 1.0	TRDR3
4141956	FUT34g	4137201 4137356	4137354 4137584 4137188	-1.0 -1.0	1.0 1.0 1.0	FUT34g
4141959	GLCAT9g	4137876 4140124	4140117 4137584 4137877	-1.0 -1.0	1.0 1.0 1.0	GLCAT9g
4141962	EX_mal__D_e	4138376		-1.0		D-Malate exchange
4141965	G14T4g	4140121 4138061	4140117 4137584 4138062	-1.0 -1.0	1.0 1.0 1.0	G14T4g
4141968	ADK4m	4134846 4137967	4137909 4134734	-1.0 -1.0	1.0 1.0	Adentylate kinase  ITP   mitochondrial
4141975	CYSSERNaEx	4138666 4139654 4136524	4136524 4139654 4138666	-1.0 -1.0 -1.0	1.0 1.0 1.0	CYSSERNaEx
4141978	GLCAT8g	4137874 4140124	4137875 4140117 4137584	-1.0 -1.0	1.0 1.0 1.0	GLCAT8g
4141981	PGP120abcpp	4139180 4134977 4137590	4139255 4137584 4139180 4134734	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Phosphatidylglycerophosphate transport via ABC system (n-C12:0, periplasm)
4141984	B3GNT315g	4134644 4140121	4140117 4137584 4137269	-1.0 -1.0	1.0 1.0 1.0	B3GNT315g
4141987	PLDAGAT18111Z1819Z18111Z1	4138847 4133945	4134020 4139811	-1.0 -1.0	1.0 1.0	Phospholipid: diacylglycerol acyltransferase (18:1(11Z))
4141990	RE0066M	4135044 4134843	4134765 4135067 4137584	-1.0 -1.0	1.0 1.0 2.0	RE0066
4141992	RE2596C	4135414 4134791	4137590 4135601 4137432	-1.0 -1.0	1.0 1.0 1.0	RE2596
4141994	RE0066R	4134843 4135044	4134765 4137584 4135067	-1.0 -1.0	1.0 2.0 1.0	RE0066
4141995	RE0066C	4134843 4135044	4137584 4135067 4134765	-1.0 -1.0	2.0 1.0 1.0	RE0066
4141996	PLDAGAT18111Z1819Z18111Z3	4133945 4138866	4134030 4139811	-1.0 -1.0	1.0 1.0	Phospholipid: diacylglycerol acyltransferase (18:1(11Z))
4141998	G14T3g	4138058 4140121	4140117 4138059 4137584	-1.0 -1.0	1.0 1.0 1.0	G14T3g
4142001	PLDAGAT18111Z1819Z18111Z2	4138858 4133945	4139811 4134024	-1.0 -1.0	1.0 1.0	Phospholipid: diacylglycerol acyltransferase (18:1(11Z))
4142003	PAPA1801819Z	4138852 4137590	4133940 4139255	-1.0 -1.0	1.0 1.0	Phosphatidate phosphatase (18:0/18:1(9Z))
4142006	ACGKm	4134657 4134977	4134734 4134613	-1.0 -1.0	1.0 1.0	Acetylglutamate kinase  mitochondrial
4142015	KSII_CORE4tly	4138065	4138065	-1.0	1.0	KSII CORE4tly
4142018	NACHEXA22ly	4138068 4137590	4138050 4134636 4139691 4137584	-1.0 -3.0	1.0 2.0 1.0 1.0	NACHEXA22ly
4142021	P4503A43r	4137584 4138675 4138749 4139998	4137590 4138674 4140184	-1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0	P4503A43r
4142025	H2Stex	4137592	4137592	-1.0	1.0	H2s transport via diffusion (extracellular to periplasm)
4142027	SIAASEly	4137590 4139568	4138129 4134683	-2.0 -1.0	1.0 2.0	SIAASEly
4142030	BZt	4135038	4135038	-1.0	1.0	Benzoate transport (diffusion)
4142033	DGDGGH1829Z12Z1627Z10Z	4136653 4137590	4138489 4137259	-1.0 -1.0	1.0 1.0	Digalactosyl-diacylglycerol galactohydrolase (18:2(9Z,12Z)/16:2(7Z,10))
4142036	B3GNT314g	4134649 4140121	4140117 4137273 4137584	-1.0 -1.0	1.0 1.0 1.0	B3GNT314g
4142039	DHDDH	4138674 4136751	4138675 4138735	-1.0 -1.0	1.0 1.0	Dihydrodiol dehydrogenase
4142041	EX_sucr_e	4139764		-1.0		Sucrose exchange
4142044	PLA2	4137590 4134777	4134787 4139545 4137584	-1.0 -1.0	1.0 1.0 1.0	PLA2
4142047	RE1266C	4134476 4138749	4136377 4135397	-1.0 -1.0	1.0 1.0	RE1266
4143041	DNDPt3m	4136578 4136567	4136578 4136567	-1.0 -1.0	1.0 1.0	DNDPt3m
4143044	THMPPt2m	4139911	4139911	-1.0	1.0	Thiamine diphosphate transport  mitochondria
4143047	r0047	4134846 4137590	4139255 4134728	-1.0 -1.0	1.0 1.0	Adenosine 5-monophosphate phosphohydrolase Purine metabolism EC:3.1.3.5
4143049	r1378	4138672 4137685	4137584 4139670 4138673	-1.0 -1.0	1.0 1.0 1.0	S-(hydroxymethyl)glutathione dehydrogenase Methane metabolism EC:1.1.1.284
4143051	GPIAT_cho	4139274 4137513	4137251 4136379	-1.0 -1.0	1.0 1.0	Glucosaminylphosphatidyl inositol acetyltransferase
4143053	POR_1	4139031 4137584 4138675	4136295 4138674	-1.0 -1.0 -1.0	1.0 1.0	Protochlorophyllide oxidoreductase 
4143056	r1377	4137564 4137049	4137685	-1.0 -1.0	1.0	S-(hydroxymethyl)glutathione synthase Methane metabolism EC:4.4.1.22
4143058	GLNSERNaEx	4139654 4138666 4137413	4137413 4138666 4139654	-1.0 -1.0 -1.0	1.0 1.0 1.0	GLNSERNaEx
4143061	POR_2	4139456 4136379 4137059	4134609 4137061 4137584 4136377	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Pyruvate synthase
4143064	r1374	4137590 4136312	4137622	-1.0 -2.0	3.0	EC:3.2.1.14
4143066	AABTN	4137590 4134414	4134596 4134415	-1.0 -1.0	1.0 1.0	4 acetamidobutyrate deacetylase
4143072	r1375	4137622	4137622	-1.0	1.0	Transport reaction
4143073	EX_gly_met__L_e	4137468		-1.0		Gly Met exchange
4143075	EX_cgly_e	4136279		-1.0		Cys-Gly exchange
4143078	RHACOAR100	4137584 4138675 4134371	4139481 4138674	-1.0 -1.0 -1.0	1.0 1.0	RHACOAR100
4143081	M13N4Tg	4138647 4140051	4137584 4138658 4140117	-1.0 -1.0	1.0 1.0 1.0	M13N4Tg
4143084	FPPSh	4137944 4137532	4139297 4137140 4137584	-1.0 -1.0	1.0 1.0 1.0	Farnesyl pyrophosphate synthase, chloroplast
4143086	DNDPt2m	4136567 4134977	4136567 4134977	-1.0 -1.0	1.0 1.0	DNDPt2m
4143089	PSERtex	4139380	4139380	-1.0	1.0	Phospho-L-serine transport via diffusion (extracellular to periplasm)
4143092	TAGAH16018111Z1819Z	4137590 4139788	4138775 4137584 4133936	-1.0 -1.0	1.0 1.0 1.0	Triacylglycerol acylhydrolase (16:0/18:1(11Z)/18:1(9Z))
4143095	G1PTT	4137224 4136911 4137584	4139297 4136904	-1.0 -1.0 -1.0	1.0 1.0	Glucose-1-phosphate thymidylyltransferase
4143102	DHBSH_1	4134048 4137590	4134046 4137584 4139654	-1.0 -1.0	1.0 1.0 1.0	2 3 dihydroxybenzoylserine hydrolase
4143105	EX_antipyrene_e	4134868		-1.0		EX antipyrene e
4143108	r0013	4137622 4137590	4134636	-1.0 -1.0	2.0	Beta-N-acetylhexosaminidase Aminosugars metabolism EC:3.2.1.52
4143110	r0016	4138749 4137065 4137584	4137066 4137590	-1.0 -4.0 -4.0	4.0 2.0	Fe(II):oxygen oxidoreductase Porphyrin and chlorophyll metabolism EC:1.16.3.1
4143112	ALAtx	4137584 4134800	4134800 4137584	-1.0 -1.0	1.0 1.0	Amino acid transporter (ala-L), glyoxysomal
4143114	HVCD	4134392 4137584 4138673	4134334 4138672	-1.0 -1.0 -1.0	1.0 1.0	3-hydroxyacyl-CoA dehydrogenase (3-hydroxyacyl-CoA dehydrogenase (3-oxovaleryl-CoA))
4143117	DNDPt5m	4136567 4136899	4136567 4136899	-1.0 -1.0	1.0 1.0	DNDPt5m
4143120	OHCUS	4137584 4137816	4134822 4136377	-1.0 -1.0	1.0 1.0	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase
4143121	UGAGDS	4140138 4134074 4134977	4140135 4139255 4137584 4134734	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	UGAGDS
4143124	ALAtm	4134800 4137584	4134800 4137584	-1.0 -1.0	1.0 1.0	Amino acid transporter (ala-L), mitochondrial
4143125	APOCF	4134885 4138289	4137590 4134886 4137584	-1.0 -1.0	1.0 1.0 1.0	APOCF
4143128	TECA3S45	4140051 4140120 4140055 4137590 4135305	4140145 4140117 4137584 4137560 4136349	-1.0 -45.0 -1.0 -1.0 -45.0	1.0 46.0 91.0 1.0 45.0	Glycerol teichoic acid  n45   unlinked  glucose substituted
4143130	TAGAH18111Z1819Z1819Z	4137590 4139812	4138775 4133945 4137584	-1.0 -1.0	1.0 1.0 1.0	Triacylglycerol acylhydrolase (18:1(11Z)/18:1(9Z)/18:1(9Z))
4143133	r0027	4136524 4138674	4138675 4136523 4137584	-2.0 -1.0	1.0 1.0 1.0	NADPH:CoA-glutathione oxidoreductase EC:1.8.1.9
4143135	r0021	4138672 4137564	4137584 4137562 4138673	-1.0 -2.0	1.0 1.0 1.0	Glutathione:NAD+ oxidoreductase Glutamate metabolism EC:1.8.1.7
4143137	r0022	4138672 4137564	4138673 4137584 4137562	-1.0 -2.0	1.0 1.0 1.0	Glutathione:NAD+ oxidoreductase Glutamate metabolism EC:1.8.1.7
4143138	DNDPt4m	4136912 4136567	4136567 4136912	-1.0 -1.0	1.0 1.0	DNDPt4m
4143141	PAIL18111Z160t	4138909 4137590 4134977	4139255 4137584 4134734 4138909	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Aminophospholipid translocase (pail18111Z160), extracellular
4143143	BCOR	4138672 4135017	4137584 4138673 4134983	-1.0 -1.0	1.0 1.0 1.0	Butanoyl-CoA:(acceptor) 2,3-oxidoreductase
4143146	RHACOAR120	4138675 4137584 4134372	4139482 4138674	-1.0 -1.0 -1.0	1.0 1.0	RHACOAR120
4143153	CSm	4138754 4137590 4134609	4137584 4136379 4136315	-1.0 -1.0 -1.0	1.0 1.0 1.0	Citrate synthase
4143180	CSp	4137590 4138754 4134609	4136379 4136315 4137584	-1.0 -1.0 -1.0	1.0 1.0 1.0	Citrate synthase
4143181	CYSabc2pp	4136524 4134977 4137590	4137584 4134734 4136524 4139255	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	L-cysteine export via ABC system (cytoplasm to periplasm)
4143188	2MCITtm	4134165	4134165	-1.0	1.0	2MCITtm
4143191	SCYSDS	4136524 4139770	4139771 4134800	-1.0 -1.0	1.0 1.0	SUF Cysteine desulfuration
4143194	SO4CLtex2	4139691 4136326	4136326 4139691	-2.0 -1.0	1.0 2.0	SO4CLtex2
4143197	UDPGLCURtex	4140124	4140124	-1.0	1.0	UDP-D-glucuronate transport via diffusion (extracellular to periplasm)
4143199	OXFOt4pp	4137132 4138833	4138833 4137132	-1.0 -1.0	1.0 1.0	Oxalate:Formate antiporter (periplasm)
4143202	FE2abcpp	4137590 4137065 4134977	4134734 4139255 4137584 4137065	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Iron (II) transport via ABC system (periplasm)
4143205	NO3R1pp	4137584 4139463 4138727	4137584 4137590 4138726 4139462	-2.0 -1.0 -1.0	2.0 1.0 1.0 1.0	Nitrate reductase (Ubiquinol-8) (periplasm)
4143211	MTSPC	4137584 4137135	4138437 4137590	-1.0 -1.0	1.0 1.0	MTSPC
4143214	P4501B1r	4138675 4138749 4136990 4137584	4138674 4137590 4137762	-1.0 -1.0 -1.0 -1.0	1.0 1.0 1.0	P4501B1r
4143228	PAFHe_cho	4137590 4138886	4134785 4137584 4134596	-1.0 -1.0	1.0 1.0 1.0	Platelet-activating factor acetylhydrolase
4143229	PALMITTRANS	4138166 4137755	4134705 4138164	-1.0 -1.0	1.0 1.0	Palmitoleoyl acyltransferase to penta-acyl KDO2 lipid A
4143232	r1299	4138250	4138250	-1.0	1.0	Vesicular transport
4143233	r1298	4138250	4138250	-1.0	1.0	Vesicular transport
4143234	r1292	4139289	4139289	-1.0	1.0	Postulated transport reaction
4143235	TSTSTERONEt	4139998	4139998	-1.0	1.0	TSTSTERONEt
4143238	r1290	4137048 4137047	4137047 4137048	-1.0 -1.0	1.0 1.0	Postulated transport reaction
4143239	DM_dgpi_prot_hs_r	4136684		-1.0		DM dgpi prot hs r
4143242	DOLPMT4_Ler	4138350 4136866	4137584 4138355 4136871	-0.1 -0.1	1.0 0.1 0.1	DOLPMT4 Ler
4143245	NACHEX26ly	4137590 4138069	4134636 4138050	-2.0 -1.0	2.0 1.0	NACHEX26ly
4143248	PI345P3P_18_1_18_2	4137590 4138924	4139255 4138965	-1.0 -1.0	1.0 1.0	PI345P3P 18 1 18 2
4143251	EX_carn_e	4135222		-1.0		Exchange reaction for carnosine
4143253	OAAICITtm	4137900 4138754	4137900 4138754	-1.0 -1.0	1.0 1.0	Dicarboxylate/tricarboxylate carrier (oaa:icit), mitochondrial
4143255	PI345P3P_18_1_18_1	4138923 4137590	4139255 4138964	-1.0 -1.0	1.0 1.0	PI345P3P 18 1 18 1
4143258	ARTFR211_cho	4136339 4136379 4138675 4137048 4137584	4139473 4138674 4137047	-1.0 -0.375 -2.0 -3.0 -2.0	1.375 2.0 3.0	R group artificial flux
4143259	GLYabc	4134977 4137590 4137441	4139255 4137441 4137584 4134734	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Glycine transport via ABC system
4143262	AMETr	4134843	4134843	-1.0	1.0	AMETr
4143265	r1260	4138250 4136379 4134977	4134846 4138251 4139297	-1.0 -1.0 -1.0	1.0 1.0 1.0	EC:6.2.1.3
4143266	TSULabcpp	4137590 4140001 4134977	4137584 4140001 4139255 4134734	-1.0 -1.0 -1.0	1.0 1.0 1.0 1.0	Thiosulfate transport via ABC system (periplasm)
4143273	r1262	4136379 4134977 4134914	4134915 4134846 4139297	-1.0 -1.0 -1.0	1.0 1.0 1.0	EC:6.2.1.3
4143274	EX_peplys_e	4139130		-1.0		EX peplys e
4143277	LYSATB0tc	4138289 4136326 4138666	4138666 4138289 4136326	-1.0 -1.0 -2.0	2.0 1.0 1.0	Transport of L-Lysine into the intestinal cells by ATB0 transporter
4143279	ECOAH12m	4137590 4134171	4134309	-1.0 -1.0	1.0	ECOAH12m
4143286	AGPAT1_18_2_16_0	4134831 4139274	4136379 4138904	-1.0 -1.0	1.0 1.0	1-acylglycerol-3-phosphate O-acyltransferase 1 (C18:2,C16:0)
4143289	ALCD2y	4138674 4137004	4138675 4134605 4137584	-1.0 -1.0	1.0 1.0 1.0	ALCD2y
4143291	ALCD2x	4138672 4137004	4137584 4134605 4138673	-1.0 -1.0	1.0 1.0 1.0	Alcohol dehydrogenase (ethanol)
4143300	PLDAGAT1819Z18111Z1602	4138864 4133949	4134030 4139815	-1.0 -1.0	1.0 1.0	Phospholipid: diacylglycerol acyltransferase (16:0)
4143303	PLDAGAT1819Z18111Z1601	4133949 4138857	4134024 4139815	-1.0 -1.0	1.0 1.0	Phospholipid: diacylglycerol acyltransferase (16:0)
4143305	PA_CHOtg	4138881	4138881	-1.0	1.0	Phosphatidate scramblase
4143307	BCTA	4137432 4134356	4134791 4137918	-1.0 -1.0	1.0 1.0	Branched-chain-amino-acid transaminase
4143315	MPOMMM2	4138674 4137808	4137584 4138821 4138675	-1.0 -1.0	1.0 1.0 1.0	Magnesium-protoporphyrin-IX 13-monomethyl ester,NADPH 
4143318	3HAACOAT100	4136379 4134287	4134705 4139481	-1.0 -1.0	1.0 1.0	3HAACOAT100
4143321	SERtex	4139654	4139654	-1.0	1.0	L-serine transport via diffusion (extracellular to periplasm)
4143323	ACOADAGAT16018111Z1835Z9Z12Z	4138883 4133936	4136379 4139789	-1.0 -1.0	1.0 1.0	Acyl-CoA: diacylglycerol acyltransferase (18:3(5Z,9Z,12Z))
4143326	PA_CHOtn	4138881	4138881	-1.0	1.0	Phosphatidate transport, nuclear
4143328	TETPENT3CPT1	4139879 4136442	4136379 4139880	-1.0 -1.0	1.0 1.0	TETPENT3CPT1
4143330	ALCD2m	4138672 4137004	4137584 4134605 4138673	-1.0 -1.0	1.0 1.0 1.0	ALCD2m
4143332	MI1PS	4137242	4138515	-1.0	1.0	Myo Inositol 1 phosphate synthase
4143335	MI1PP	4138515 4137590	4139255 4137935	-1.0 -1.0	1.0 1.0	Myo-inositol 1-phosphatase
4143341	PLIPA2E180pp	4137590 4139070	4138768 4134001 4137584	-1.0 -1.0	1.0 1.0 1.0	Phospholipase A2 (phosphatidylethanolamine, n-C18:0) (periplasm)
4143343	ITK1K	4138517 4137584 4134977	4134734 4138507	-1.0 -1.0 -1.0	1.0 1.0	Inositol-tetrakisphosphate 1-kinase
4143345	TREHpp	4139962 4137590	4137397	-1.0 -1.0	2.0	Alpha,alpha-trehalase (periplasm)
4143354	CYS	4139654 4137592	4136524 4137590	-1.0 -1.0	1.0 1.0	L-cysteine
4143357	ECA4COLIPAtex	4136931	4136931	-1.0	1.0	Enterobacterial common antigen (x4) core oligosaccharide lipid A transport (periplasm to extracellular)
4142401	PI4PLC_18_0_18_2	4137590 4138981	4137584 4138514 4136549	-1.0 -1.0	1.0 1.0 1.0	PI4PLC 18 0 18 2
4142404	CCP	4137130 4137591 4137584	4137590 4137102	-2.0 -1.0 -2.0	2.0 2.0	CCP
4142407	DIDP	4136767 4137590	4139255 4137584 4136776	-1.0 -1.0	1.0 1.0 1.0	Inosine diphosphate phosphatase
4142409	OCAALD	4138764	4139456 4138754	-1.0	1.0 1.0	OCAALD
4142412	EX_12HPET_e	4133963		-1.0		12(S)-HPETE(1-) exchange
4142414	RE2333C	4137590 4138672 4135383	4135404 4138673 4137584	-1.0 -1.0 -1.0	1.0 1.0 2.0	RE2333
4142416	MN2t3pp	4138563 4137584	4137584 4138563	-1.0 -1.0	1.0 1.0	Manganese (Mn+2) transport out via proton antiport (periplasm)
4142419	AG13T14g	4140051 4138103	4137584 4140117 4138104	-1.0 -1.0	1.0 1.0 1.0	AG13T14g
4142422	PGSA140	4137449 4135301	4137584 4136349 4139181	-1.0 -1.0	1.0 1.0 1.0	Phosphatidylglycerol synthase (n-C14:0)
4142424	PGSA141	4135300 4137449	4136349 4137584 4139182	-1.0 -1.0	1.0 1.0 1.0	Phosphatidylglycerol synthase (n-C14:1)
4142426	RETFAt1	4134588	4134588	-1.0	1.0	RETFAt1
4142429	RETFAt2	4133925	4133925	-1.0	1.0	RETFAt2
4142432	TARTD	4139841	4138754 4137590	-1.0	1.0 1.0	L(+)-tartrate dehydratase
4142437	FOLt	4137584 4137131	4137584 4137131	-1.0 -1.0	1.0 1.0	FOLt
4142439	DOLK_L	4136862 4136512	4137584 4135250 4136871	-0.1 -1.0	1.0 1.0 0.1	DOLK L
4142442	DC6PH	4137590 4136311	4134638 4134636	-1.0 -1.0	1.0 1.0	Diacetylchitobiose-6-phosphate hydrolase
4142445	RE0919R	4140124 4135552	4140117 4137584 4135558	-1.0 -1.0	1.0 1.0 1.0	RE0919
4142447	CDS	4136512 4137584 4138891	4139297 4135267	-1.0 -1.0 -1.0	1.0 1.0	CDS
4142449	ORNt3m	4137584 4138828	4137584 4138828	-1.0 -1.0	1.0 1.0	Ornithine mitochondrial transport via proton antiport
