ID	Entry	Name	Reference	Formula	Compartment ID	Compartment	Compartment (Integrated)	Model Metabolite ID	Model Metabolite Entry	Type	Bondary
1807786	M_3c2hmp_c@MODELID_222668	_3-Carboxy-2-hydroxy-4-methylpentanoate		C7H10O5	1807178	C_c@MODELID_222668	CYTOSOL	2580340	3c2hmp@MODELID_222668	SPECIE	
1807785	M_glc_DASH_D_v@MODELID_222668	D-Glucose		C6H12O6	1807182	C_v@MODELID_222668	VACUOLE	2580334	glc_DASH_D@MODELID_222668	SPECIE	
1807784	M_nad_m@MODELID_222668	Nicotinamide adenine dinucleotide		C21H26N7O14P2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580219	nad@MODELID_222668	SPECIE	
1807791	M_histrna_m@MODELID_222668	L-Histidyl-tRNA(His)		C6H8N3OR	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580120	histrna@MODELID_222668	SPECIE	
1807790	M_etoh_m@MODELID_222668	Ethanol		C2H6O	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580541	etoh@MODELID_222668	SPECIE	
1807789	M_glp_c@MODELID_222668	Glycylpeptide		C4H7N2O3R	1807178	C_c@MODELID_222668	CYTOSOL	2580067	glp@MODELID_222668	SPECIE	
1807788	M_trdrd_n@MODELID_222668	Reduced thioredoxin		XH2	1807177	C_n@MODELID_222668	NUCLEUS	2580174	trdrd@MODELID_222668	SPECIE	
1807779	M_hom_DASH_L_c@MODELID_222668	L-Homoserine		C4H9NO3	1807178	C_c@MODELID_222668	CYTOSOL	2580612	hom_DASH_L@MODELID_222668	SPECIE	
1807778	M_pe_SC_m@MODELID_222668	phosphatidylethanolamine, yeast-specific		C3740H7244N100O800P100	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580471	pe_SC@MODELID_222668	SPECIE	
1807777	M_nad_x@MODELID_222668	Nicotinamide adenine dinucleotide		C21H26N7O14P2	1807183	C_x@MODELID_222668	PEROXISOME	2580219	nad@MODELID_222668	SPECIE	
1807776	M_2dr1p_c@MODELID_222668	_2-Deoxy-D-ribose 1-phosphate		C5H9O7P	1807178	C_c@MODELID_222668	CYTOSOL	2580107	2dr1p@MODELID_222668	SPECIE	
1807783	M_m2macchitppdol_g@MODELID_222668	(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol		C49H84N2O32P2	1807181	C_g@MODELID_222668	GOLGI	2580217	m2macchitppdol@MODELID_222668	SPECIE	
1807782	M_pe_SC_c@MODELID_222668	phosphatidylethanolamine, yeast-specific		C3740H7244N100O800P100	1807178	C_c@MODELID_222668	CYTOSOL	2580471	pe_SC@MODELID_222668	SPECIE	
1807781	M_nad_c@MODELID_222668	Nicotinamide adenine dinucleotide		C21H26N7O14P2	1807178	C_c@MODELID_222668	CYTOSOL	2580219	nad@MODELID_222668	SPECIE	
1807780	M_ttdca_x@MODELID_222668	tetradecanoate (n-C14:0)		C14H27O2	1807183	C_x@MODELID_222668	PEROXISOME	2580674	ttdca@MODELID_222668	SPECIE	
1807835	M_ocdycacoa_c@MODELID_222668	Octadecynoyl-CoA (n-C18:2CoA)		C39H62N7O17P3S	1807178	C_c@MODELID_222668	CYTOSOL	2580590	ocdycacoa@MODELID_222668	SPECIE	
1807834	M_asn_DASH_L_e@MODELID_222668	L-Asparagine		C4H8N2O3	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580129	asn_DASH_L@MODELID_222668	SPECIE	
1807833	M_trnaile_c@MODELID_222668	tRNA(Ile)		R	1807178	C_c@MODELID_222668	CYTOSOL	2580080	trnaile@MODELID_222668	SPECIE	
1807832	M_dhor_DASH_S_c@MODELID_222668	(S)-Dihydroorotate		C5H5N2O4	1807178	C_c@MODELID_222668	CYTOSOL	2580191	dhor_DASH_S@MODELID_222668	SPECIE	
1807839	M_asn_DASH_L_b@MODELID_222668	L-Asparagine		C4H8N2O3	1807180	C_e@MODELID_222668	BOUNDARY	2580129	asn_DASH_L@MODELID_222668	SPECIE	
1807838	M_dhor_DASH_S_n@MODELID_222668	(S)-Dihydroorotate		C5H5N2O4	1807177	C_n@MODELID_222668	NUCLEUS	2580191	dhor_DASH_S@MODELID_222668	SPECIE	
1807837	M_ocdca_b@MODELID_222668	octadecanoate (n-C18:0)		C18H35O2	1807180	C_e@MODELID_222668	BOUNDARY	2580567	ocdca@MODELID_222668	SPECIE	
1807836	M_asn_DASH_L_c@MODELID_222668	L-Asparagine		C4H8N2O3	1807178	C_c@MODELID_222668	CYTOSOL	2580129	asn_DASH_L@MODELID_222668	SPECIE	
1807827	M_ergtrol_c@MODELID_222668	ergosta-5,7,24(28)-trienol		C28H44O	1807178	C_c@MODELID_222668	CYTOSOL	2580393	ergtrol@MODELID_222668	SPECIE	
1807826	M_pant_DASH_R_c@MODELID_222668	(R)-Pantoate		C6H11O4	1807178	C_c@MODELID_222668	CYTOSOL	2580069	pant_DASH_R@MODELID_222668	SPECIE	
1807825	M_23dpg_c@MODELID_222668	_2,3-Disphospho-D-glycerate		C3H3O10P2	1807178	C_c@MODELID_222668	CYTOSOL	2580324	23dpg@MODELID_222668	SPECIE	
1807824	M_pac_c@MODELID_222668	Phenylacetic acid		C8H7O2	1807178	C_c@MODELID_222668	CYTOSOL	2580142	pac@MODELID_222668	SPECIE	
1807831	M_thmtp_c@MODELID_222668	Thiamin triphosphate		C12H16N4O10P3S	1807178	C_c@MODELID_222668	CYTOSOL	2580410	thmtp@MODELID_222668	SPECIE	
1807830	M_8aonn_b@MODELID_222668	_8-Amino-7-oxononanoate		C9H17NO3	1807180	C_e@MODELID_222668	BOUNDARY	2580367	8aonn@MODELID_222668	SPECIE	
1807829	M_pphn_c@MODELID_222668	Prephenate		C10H8O6	1807178	C_c@MODELID_222668	CYTOSOL	2580578	pphn@MODELID_222668	SPECIE	
1807828	M_hdcoa_x@MODELID_222668	Hexadecenoyl-CoA (n-C16:1CoA)		C37H60N7O17P3S	1807183	C_x@MODELID_222668	PEROXISOME	2580555	hdcoa@MODELID_222668	SPECIE	
1807819	M_ala_DASH_L_e@MODELID_222668	L-Alanine		C3H7NO2	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580630	ala_DASH_L@MODELID_222668	SPECIE	
1807818	M_2dda7p_c@MODELID_222668	_2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate		C7H10O10P	1807178	C_c@MODELID_222668	CYTOSOL	2580517	2dda7p@MODELID_222668	SPECIE	
1807817	M_ppi_c@MODELID_222668	Diphosphate		HO7P2	1807178	C_c@MODELID_222668	CYTOSOL	2580452	ppi@MODELID_222668	SPECIE	
1807816	M_ppi_m@MODELID_222668	Diphosphate		HO7P2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580452	ppi@MODELID_222668	SPECIE	
1807823	M_cpppg3_c@MODELID_222668	Coproporphyrinogen III		C36H40N4O8	1807178	C_c@MODELID_222668	CYTOSOL	2580673	cpppg3@MODELID_222668	SPECIE	
1807822	M_5apru_c@MODELID_222668	_5-Amino-6-(5'-phosphoribosylamino)uracil		C9H13N4O9P	1807178	C_c@MODELID_222668	CYTOSOL	2580621	5apru@MODELID_222668	SPECIE	
1807821	M_2ommbl_5_m@MODELID_222668	_2-Octaprenyl3-methyl-6-methoxy-1,4-benzoquinol (5 repeating units)		C38H58O3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580407	2ommbl_5@MODELID_222668	SPECIE	
1807820	M_ala_DASH_L_m@MODELID_222668	L-Alanine		C3H7NO2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580630	ala_DASH_L@MODELID_222668	SPECIE	
1807811	M_chor_c@MODELID_222668	chorismate		C10H8O6	1807178	C_c@MODELID_222668	CYTOSOL	2580233	chor@MODELID_222668	SPECIE	
1807810	M_2dda7p_m@MODELID_222668	_2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate		C7H10O10P	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580517	2dda7p@MODELID_222668	SPECIE	
1807809	M_ptdmeeta_SC_c@MODELID_222668	Phosphatidyl-N-methylethanolamine, yeast-specific		C3840H7444N100O800P100	1807178	C_c@MODELID_222668	CYTOSOL	2580422	ptdmeeta_SC@MODELID_222668	SPECIE	
1807808	M_44mctr_c@MODELID_222668	_4,4-dimethylcholesta-8,14,24-trienol		C29H46O	1807178	C_c@MODELID_222668	CYTOSOL	2580533	44mctr@MODELID_222668	SPECIE	
1807815	M_sucsal_c@MODELID_222668	Succinic semialdehyde		C4H5O3	1807178	C_c@MODELID_222668	CYTOSOL	2580563	sucsal@MODELID_222668	SPECIE	
1807814	M_gluala_c@MODELID_222668	_5-L-Glutamyl-L-alanine		C8H13N2O5	1807178	C_c@MODELID_222668	CYTOSOL	2580476	gluala@MODELID_222668	SPECIE	
1807813	M_dgdp_n@MODELID_222668	dGDP		C10H12N5O10P2	1807177	C_n@MODELID_222668	NUCLEUS	2580094	dgdp@MODELID_222668	SPECIE	
1807812	M_dcamp_c@MODELID_222668	N6-(1,2-Dicarboxyethyl)-AMP		C14H14N5O11P	1807178	C_c@MODELID_222668	CYTOSOL	2580264	dcamp@MODELID_222668	SPECIE	
1807867	M_nadp_r@MODELID_222668	Nicotinamide adenine dinucleotide phosphate		C21H25N7O17P3	1807179	C_r@MODELID_222668	RETICULUM	2580269	nadp@MODELID_222668	SPECIE	
1807866	M_gam1p_c@MODELID_222668	D-Glucosamine 1-phosphate		C6H13NO8P	1807178	C_c@MODELID_222668	CYTOSOL	2580333	gam1p@MODELID_222668	SPECIE	
1807865	M_ind3acnl_c@MODELID_222668	Indole-3-acetonitrile		C10H8N2	1807178	C_c@MODELID_222668	CYTOSOL	2580121	ind3acnl@MODELID_222668	SPECIE	
1807864	M_asn_DASH_L_m@MODELID_222668	L-Asparagine		C4H8N2O3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580129	asn_DASH_L@MODELID_222668	SPECIE	
1807871	M_ins_b@MODELID_222668	Inosine		C10H12N4O5	1807180	C_e@MODELID_222668	BOUNDARY	2580684	ins@MODELID_222668	SPECIE	
1807870	M_lac_DASH_L_c@MODELID_222668	L-Lactate		C3H5O3	1807178	C_c@MODELID_222668	CYTOSOL	2580128	lac_DASH_L@MODELID_222668	SPECIE	
1807869	M_lac_DASH_L_b@MODELID_222668	L-Lactate		C3H5O3	1807180	C_e@MODELID_222668	BOUNDARY	2580128	lac_DASH_L@MODELID_222668	SPECIE	
1807868	M_thf_m@MODELID_222668	_5,6,7,8-Tetrahydrofolate		C19H21N7O6	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580113	thf@MODELID_222668	SPECIE	
1807859	M_ocdca_c@MODELID_222668	octadecanoate (n-C18:0)		C18H35O2	1807178	C_c@MODELID_222668	CYTOSOL	2580567	ocdca@MODELID_222668	SPECIE	
1807858	M_4adcho_c@MODELID_222668	_4-amino-4-deoxychorismate		C10H10NO5	1807178	C_c@MODELID_222668	CYTOSOL	2580651	4adcho@MODELID_222668	SPECIE	
1807857	M_14glun_c@MODELID_222668	(1,4-alpha-D-Glucosyl)n		C6H12O6	1807178	C_c@MODELID_222668	CYTOSOL	2580083	14glun@MODELID_222668	SPECIE	
1807856	M_hLkynr_c@MODELID_222668	_3-Hydroxy-L-kynurenine		C10H12N2O4	1807178	C_c@MODELID_222668	CYTOSOL	2580596	hLkynr@MODELID_222668	SPECIE	
1807863	M_ipc126_SC_c@MODELID_222668	Inositol phosphorylceramide, ceramide-1 (26C), yeast-specific		C5000H9900N100O1100P100	1807178	C_c@MODELID_222668	CYTOSOL	2580322	ipc126_SC@MODELID_222668	SPECIE	
1807862	M_2ombzl_5_m@MODELID_222668	_2-Octaprenyl-6-methoxy-1,4-benzoquinol (5 repeating units)		C37H56O3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580600	2ombzl_5@MODELID_222668	SPECIE	
1807861	M_ocdca_e@MODELID_222668	octadecanoate (n-C18:0)		C18H35O2	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580567	ocdca@MODELID_222668	SPECIE	
1807860	M_dump_c@MODELID_222668	dUMP		C9H11N2O8P	1807178	C_c@MODELID_222668	CYTOSOL	2580356	dump@MODELID_222668	SPECIE	
1807851	M_prlp_c@MODELID_222668	_5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide		C15H21N5O15P2	1807178	C_c@MODELID_222668	CYTOSOL	2580579	prlp@MODELID_222668	SPECIE	
1807850	M_ala_DASH_L_c@MODELID_222668	L-Alanine		C3H7NO2	1807178	C_c@MODELID_222668	CYTOSOL	2580630	ala_DASH_L@MODELID_222668	SPECIE	
1807849	M_ppbng_c@MODELID_222668	Porphobilinogen		C10H13N2O4	1807178	C_c@MODELID_222668	CYTOSOL	2580345	ppbng@MODELID_222668	SPECIE	
1807848	M_dhf_c@MODELID_222668	_7,8-Dihydrofolate		C19H19N7O6	1807178	C_c@MODELID_222668	CYTOSOL	2580096	dhf@MODELID_222668	SPECIE	
1807855	M_thfglu_c@MODELID_222668	Tetrahydrofolyl-[Glu](2)		C24H27N8O9	1807178	C_c@MODELID_222668	CYTOSOL	2580328	thfglu@MODELID_222668	SPECIE	
1807854	M_dump_n@MODELID_222668	dUMP		C9H11N2O8P	1807177	C_n@MODELID_222668	NUCLEUS	2580356	dump@MODELID_222668	SPECIE	
1807853	M_acglu_m@MODELID_222668	N-Acetyl-L-glutamate		C7H9NO5	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580266	acglu@MODELID_222668	SPECIE	
1807852	M_ala_DASH_L_b@MODELID_222668	L-Alanine		C3H7NO2	1807180	C_e@MODELID_222668	BOUNDARY	2580630	ala_DASH_L@MODELID_222668	SPECIE	
1807843	M_8aonn_c@MODELID_222668	_8-Amino-7-oxononanoate		C9H17NO3	1807178	C_c@MODELID_222668	CYTOSOL	2580367	8aonn@MODELID_222668	SPECIE	
1807842	M_h2o2_x@MODELID_222668	Hydrogen peroxide		H2O2	1807183	C_x@MODELID_222668	PEROXISOME	2580676	h2o2@MODELID_222668	SPECIE	
1807841	M_trnaile_m@MODELID_222668	tRNA(Ile)		R	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580080	trnaile@MODELID_222668	SPECIE	
1807840	M_8aonn_e@MODELID_222668	_8-Amino-7-oxononanoate		C9H17NO3	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580367	8aonn@MODELID_222668	SPECIE	
1807847	M_h2o2_c@MODELID_222668	Hydrogen peroxide		H2O2	1807178	C_c@MODELID_222668	CYTOSOL	2580676	h2o2@MODELID_222668	SPECIE	
1807846	M_hdcoa_c@MODELID_222668	Hexadecenoyl-CoA (n-C16:1CoA)		C37H60N7O17P3S	1807178	C_c@MODELID_222668	CYTOSOL	2580555	hdcoa@MODELID_222668	SPECIE	
1807845	M_ocdycacoa_x@MODELID_222668	Octadecynoyl-CoA (n-C18:2CoA)		C39H62N7O17P3S	1807183	C_x@MODELID_222668	PEROXISOME	2580590	ocdycacoa@MODELID_222668	SPECIE	
1807844	M_dhf_m@MODELID_222668	_7,8-Dihydrofolate		C19H19N7O6	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580096	dhf@MODELID_222668	SPECIE	
1807899	M_mal_DASH_L_b@MODELID_222668	L-Malate		C4H4O5	1807180	C_e@MODELID_222668	BOUNDARY	2580510	mal_DASH_L@MODELID_222668	SPECIE	
1807898	M_nadp_c@MODELID_222668	Nicotinamide adenine dinucleotide phosphate		C21H25N7O17P3	1807178	C_c@MODELID_222668	CYTOSOL	2580269	nadp@MODELID_222668	SPECIE	
1807897	M_tre_e@MODELID_222668	Trehalose		C12H22O11	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580329	tre@MODELID_222668	SPECIE	
1807896	M_iasp_c@MODELID_222668	Iminoaspartate		C4H3NO4	1807178	C_c@MODELID_222668	CYTOSOL	2580253	iasp@MODELID_222668	SPECIE	
1807903	M_mal_DASH_L_e@MODELID_222668	L-Malate		C4H4O5	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580510	mal_DASH_L@MODELID_222668	SPECIE	
1807902	M_ins_e@MODELID_222668	Inosine		C10H12N4O5	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580684	ins@MODELID_222668	SPECIE	
1807901	M_trnamet_m@MODELID_222668	tRNA(Met)		R	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580484	trnamet@MODELID_222668	SPECIE	
1807900	M_aicar_c@MODELID_222668	_5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide		C9H13N4O8P	1807178	C_c@MODELID_222668	CYTOSOL	2580568	aicar@MODELID_222668	SPECIE	
1807891	M_25aics_c@MODELID_222668	(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate		C13H15N4O12P	1807178	C_c@MODELID_222668	CYTOSOL	2580576	25aics@MODELID_222668	SPECIE	
1807890	M_ile_DASH_L_m@MODELID_222668	L-Isoleucine		C6H13NO2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580401	ile_DASH_L@MODELID_222668	SPECIE	
1807889	M_2ahhmp_m@MODELID_222668	_2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine		C7H9N5O2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580592	2ahhmp@MODELID_222668	SPECIE	
1807888	M_3psme_c@MODELID_222668	_5-O-(1-Carboxyvinyl)-3-phosphoshikimate		C10H9O10P	1807178	C_c@MODELID_222668	CYTOSOL	2580477	3psme@MODELID_222668	SPECIE	
1807895	M_dhnpt_c@MODELID_222668	Dihydroneopterin		C9H13N5O4	1807178	C_c@MODELID_222668	CYTOSOL	2580447	dhnpt@MODELID_222668	SPECIE	
1807894	M_tre_c@MODELID_222668	Trehalose		C12H22O11	1807178	C_c@MODELID_222668	CYTOSOL	2580329	tre@MODELID_222668	SPECIE	
1807893	M_tre_b@MODELID_222668	Trehalose		C12H22O11	1807180	C_e@MODELID_222668	BOUNDARY	2580329	tre@MODELID_222668	SPECIE	
1807892	M_trnacys_c@MODELID_222668	tRNA(Cys)		R	1807178	C_c@MODELID_222668	CYTOSOL	2580301	trnacys@MODELID_222668	SPECIE	
1807883	M_dhnpt_m@MODELID_222668	Dihydroneopterin		C9H13N5O4	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580447	dhnpt@MODELID_222668	SPECIE	
1807882	M_ile_DASH_L_e@MODELID_222668	L-Isoleucine		C6H13NO2	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580401	ile_DASH_L@MODELID_222668	SPECIE	
1807881	M_hdca_c@MODELID_222668	Hexadecanoate (n-C16:0)		C16H31O2	1807178	C_c@MODELID_222668	CYTOSOL	2580456	hdca@MODELID_222668	SPECIE	
1807880	M_hdca_e@MODELID_222668	Hexadecanoate (n-C16:0)		C16H31O2	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580456	hdca@MODELID_222668	SPECIE	
1807887	M_ile_DASH_L_b@MODELID_222668	L-Isoleucine		C6H13NO2	1807180	C_e@MODELID_222668	BOUNDARY	2580401	ile_DASH_L@MODELID_222668	SPECIE	
1807886	M_acser_c@MODELID_222668	O-Acetyl-L-serine		C5H9NO4	1807178	C_c@MODELID_222668	CYTOSOL	2580302	acser@MODELID_222668	SPECIE	
1807885	M_skm_c@MODELID_222668	Shikimate		C7H9O5	1807178	C_c@MODELID_222668	CYTOSOL	2580223	skm@MODELID_222668	SPECIE	
1807884	M_ile_DASH_L_c@MODELID_222668	L-Isoleucine		C6H13NO2	1807178	C_c@MODELID_222668	CYTOSOL	2580401	ile_DASH_L@MODELID_222668	SPECIE	
1807875	M_nadp_x@MODELID_222668	Nicotinamide adenine dinucleotide phosphate		C21H25N7O17P3	1807183	C_x@MODELID_222668	PEROXISOME	2580269	nadp@MODELID_222668	SPECIE	
1807874	M_lac_DASH_L_e@MODELID_222668	L-Lactate		C3H5O3	1807180	C_e@MODELID_222668	EXTRACELLULAR	2580128	lac_DASH_L@MODELID_222668	SPECIE	
1807873	M_thf_c@MODELID_222668	_5,6,7,8-Tetrahydrofolate		C19H21N7O6	1807178	C_c@MODELID_222668	CYTOSOL	2580113	thf@MODELID_222668	SPECIE	
1807872	M_aprut_c@MODELID_222668	N-Acetylputrescine		C6H15N2O	1807178	C_c@MODELID_222668	CYTOSOL	2580310	aprut@MODELID_222668	SPECIE	
1807879	M_tre_v@MODELID_222668	Trehalose		C12H22O11	1807182	C_v@MODELID_222668	VACUOLE	2580329	tre@MODELID_222668	SPECIE	
1807878	M_lac_DASH_L_m@MODELID_222668	L-Lactate		C3H5O3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580128	lac_DASH_L@MODELID_222668	SPECIE	
1807877	M_3hodcoa_x@MODELID_222668	(S)-3-Hydroxyoctadecanoyl-CoA		C39H66N7O18P3S	1807183	C_x@MODELID_222668	PEROXISOME	2580646	3hodcoa@MODELID_222668	SPECIE	
1807876	M_lald_DASH_L_m@MODELID_222668	L-Lactaldehyde		C3H6O2	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580680	lald_DASH_L@MODELID_222668	SPECIE	
1807931	M_4mop_c@MODELID_222668	_4-Methyl-2-oxopentanoate		C6H9O3	1807178	C_c@MODELID_222668	CYTOSOL	2580430	4mop@MODELID_222668	SPECIE	
1807930	M_fecost_c@MODELID_222668	fecosterol		C28H46O	1807178	C_c@MODELID_222668	CYTOSOL	2580511	fecost@MODELID_222668	SPECIE	
1807929	M_etha_c@MODELID_222668	Ethanolamine		C2H8NO	1807178	C_c@MODELID_222668	CYTOSOL	2580346	etha@MODELID_222668	SPECIE	
1807928	M_dctp_c@MODELID_222668	dCTP		C9H12N3O13P3	1807178	C_c@MODELID_222668	CYTOSOL	2580557	dctp@MODELID_222668	SPECIE	
1807935	M_so3_c@MODELID_222668	Sulfite		O3S	1807178	C_c@MODELID_222668	CYTOSOL	2580275	so3@MODELID_222668	SPECIE	
1807934	M_dtmp_c@MODELID_222668	dTMP		C10H13N2O8P	1807178	C_c@MODELID_222668	CYTOSOL	2580404	dtmp@MODELID_222668	SPECIE	
1807933	M_mip2c124_SC_c@MODELID_222668	mannose-(inositol-P)2-ceramide, ceramide-1 (24C), yeast-specific		C6000H11500N100O2400P200	1807178	C_c@MODELID_222668	CYTOSOL	2580215	mip2c124_SC@MODELID_222668	SPECIE	
1807932	M_gtp_c@MODELID_222668	GTP		C10H12N5O14P3	1807178	C_c@MODELID_222668	CYTOSOL	2580230	gtp@MODELID_222668	SPECIE	
1807923	M_4mop_m@MODELID_222668	_4-Methyl-2-oxopentanoate		C6H9O3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580430	4mop@MODELID_222668	SPECIE	
1807922	M_dudp_c@MODELID_222668	dUDP		C9H11N2O11P2	1807178	C_c@MODELID_222668	CYTOSOL	2580200	dudp@MODELID_222668	SPECIE	
1807921	M_mal_DASH_L_x@MODELID_222668	L-Malate		C4H4O5	1807183	C_x@MODELID_222668	PEROXISOME	2580510	mal_DASH_L@MODELID_222668	SPECIE	
1807920	M_2oxoadp_m@MODELID_222668	_2-Oxoadipate		C6H6O5	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580169	2oxoadp@MODELID_222668	SPECIE	
1807927	M_xmp_c@MODELID_222668	Xanthosine 5'-phosphate		C10H11N4O9P	1807178	C_c@MODELID_222668	CYTOSOL	2580061	xmp@MODELID_222668	SPECIE	
1807926	M_gtp_m@MODELID_222668	GTP		C10H12N5O14P3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580230	gtp@MODELID_222668	SPECIE	
1807925	M_utp_c@MODELID_222668	UTP		C9H11N2O15P3	1807178	C_c@MODELID_222668	CYTOSOL	2580335	utp@MODELID_222668	SPECIE	
1807924	M_e4hglu_c@MODELID_222668	L-erythro-4-Hydroxyglutamate		C5H8NO5	1807178	C_c@MODELID_222668	CYTOSOL	2580176	e4hglu@MODELID_222668	SPECIE	
1807915	M_trnahis_m@MODELID_222668	tRNA(His)		R	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580087	trnahis@MODELID_222668	SPECIE	
1807914	M_trnamet_c@MODELID_222668	tRNA(Met)		R	1807178	C_c@MODELID_222668	CYTOSOL	2580484	trnamet@MODELID_222668	SPECIE	
1807913	M_ggl_c@MODELID_222668	Galactosylglycerol		C9H18O8	1807178	C_c@MODELID_222668	CYTOSOL	2580629	ggl@MODELID_222668	SPECIE	
1807912	M_anth_c@MODELID_222668	Anthranilate		C7H6NO2	1807178	C_c@MODELID_222668	CYTOSOL	2580594	anth@MODELID_222668	SPECIE	
1807919	M_dudp_n@MODELID_222668	dUDP		C9H11N2O11P2	1807177	C_n@MODELID_222668	NUCLEUS	2580200	dudp@MODELID_222668	SPECIE	
1807918	M_e4hglu_x@MODELID_222668	L-erythro-4-Hydroxyglutamate		C5H8NO5	1807183	C_x@MODELID_222668	PEROXISOME	2580176	e4hglu@MODELID_222668	SPECIE	
1807917	M_mal_DASH_L_m@MODELID_222668	L-Malate		C4H4O5	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580510	mal_DASH_L@MODELID_222668	SPECIE	
1807916	M_2oxoadp_c@MODELID_222668	_2-Oxoadipate		C6H6O5	1807178	C_c@MODELID_222668	CYTOSOL	2580169	2oxoadp@MODELID_222668	SPECIE	
1807907	M_nadp_m@MODELID_222668	Nicotinamide adenine dinucleotide phosphate		C21H25N7O17P3	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580269	nadp@MODELID_222668	SPECIE	
1807906	M_4hglusa_m@MODELID_222668	L-4-Hydroxyglutamate semialdehyde		C5H9NO4	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580441	4hglusa@MODELID_222668	SPECIE	
1807905	M_mal_DASH_L_c@MODELID_222668	L-Malate		C4H4O5	1807178	C_c@MODELID_222668	CYTOSOL	2580510	mal_DASH_L@MODELID_222668	SPECIE	
1807904	M_ins_c@MODELID_222668	Inosine		C10H12N4O5	1807178	C_c@MODELID_222668	CYTOSOL	2580684	ins@MODELID_222668	SPECIE	
1807911	M_trnahis_c@MODELID_222668	tRNA(His)		R	1807178	C_c@MODELID_222668	CYTOSOL	2580087	trnahis@MODELID_222668	SPECIE	
1807910	M_frdp_c@MODELID_222668	Farnesyl diphosphate		C15H25O7P2	1807178	C_c@MODELID_222668	CYTOSOL	2580453	frdp@MODELID_222668	SPECIE	
1807909	M_4mzym_c@MODELID_222668	_4-methylzymosterol		C28H46O	1807178	C_c@MODELID_222668	CYTOSOL	2580150	4mzym@MODELID_222668	SPECIE	
1807908	M_hdca_b@MODELID_222668	Hexadecanoate (n-C16:0)		C16H31O2	1807180	C_e@MODELID_222668	BOUNDARY	2580456	hdca@MODELID_222668	SPECIE	
1807963	M_trnathr_m@MODELID_222668	tRNA(Thr)		R	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580584	trnathr@MODELID_222668	SPECIE	
1807962	M_1p3h5c_c@MODELID_222668	L-1-Pyrroline-3-hydroxy-5-carboxylate		C5H6NO3	1807178	C_c@MODELID_222668	CYTOSOL	2580539	1p3h5c@MODELID_222668	SPECIE	
1807961	M_nh4_b@MODELID_222668	Ammonium		H4N	1807180	C_e@MODELID_222668	BOUNDARY	2580341	nh4@MODELID_222668	SPECIE	
1807960	M_nh4_m@MODELID_222668	Ammonium		H4N	1807176	C_m@MODELID_222668	MITOCHONDRIA	2580341	nh4@MODELID_222668	SPECIE	
1807967	M_nadph_c@MODELID_222668	Nicotinamide adenine dinucleotide phosphate - reduced		C21H26N7O17P3	1807178	C_c@MODELID_222668	CYTOSOL	2580201	nadph@MODELID_222668	SPECIE	
