Id	Entry	ScientificName	ParentId	Models
2989526	txid1193515	Snodgrassella	2930694	
2989527	txid48	Archangium gephyra	2989528	3864639
2989528	txid47	Archangium	2989529	
2989529	txid39	Archangiaceae	2989530	
2989530	txid80811	Cystobacterineae	2989429	
2989531	txid81972	Arabidopsis lyrata subsp. lyrata	2989532	3785934
2989532	txid59689	Arabidopsis lyrata	2804574	
2989533	txid1400867	Acinetobacter baumannii ZW85-1	2972025	3831374
2989534	txid589873	Alteromonas australica	2989535	3835478 3835479
2989535	txid226	Alteromonas	2989536	
2989536	txid72275	Alteromonadaceae	2804480	
2989537	txid1224746	Gluconobacter oxydans H24	2989538	3882679
2989538	txid442	Gluconobacter oxydans	2989539	
2989539	txid441	Gluconobacter	2989540	
2989540	txid433	Acetobacteraceae	2989541	
2989541	txid204441	Rhodospirillales	2804486	
2989542	txid180282	Delftia tsuruhatensis	2989543	3844596
2989543	txid80865	Delftia	2844069	
2989544	txid81985	Capsella rubella	2989545	3785935
2989545	txid3718	Capsella	2804575	
2989546	txid208963	Pseudomonas aeruginosa UCBPP-PA14	2844002	3817361
2989547	txid69	Lysobacter enzymogenes	2989548	3812674 3812673
2989548	txid68	Lysobacter	2972032	
2989549	txid561229	Dickeya chrysanthemi Ech1591	2989550	3809862
2989550	txid556	Dickeya chrysanthemi	2989551	
2989551	txid204037	Dickeya	2930683	
2989552	txid610380	Harpegnathos saltator	2989553	3785907
2989553	txid604375	Harpegnathos	2989554	
2989554	txid141711	Ponerini	2989555	
2989555	txid43085	Ponerinae	2989556	
2989556	txid36668	Formicidae	2989557	
2989557	txid34725	Vespoidea	2989558	
2989558	txid7434	Aculeata	2989559	
2989559	txid7400	Apocrita	2989560	
2989560	txid7399	Hymenoptera	2989561	
2989561	txid33392	Holometabola	2902017	
2989562	txid561230	Pectobacterium carotovorum subsp. carotovorum PC1	2989563	3809850
2989563	txid555	Pectobacterium carotovorum subsp. carotovorum	2989564	
2989564	txid554	Pectobacterium carotovorum	2989565	
2989565	txid122277	Pectobacterium	2930683	
2989566	txid458817	Shewanella halifaxensis HAW-EB4	2989567	3834900
2989567	txid271098	Shewanella halifaxensis	2930703	
2989568	txid860235	Kibdelosporangium phytohabitans	2989569	3951629
2989569	txid2029	Kibdelosporangium	2930762	
2989570	txid561231	Pectobacterium parmentieri WPP163	2989571	3809853
2989571	txid1905730	Pectobacterium parmentieri	2989565	3809854
2989572	txid860228	Capnocytophaga canimorsus Cc5	2989573	4014411
2989573	txid28188	Capnocytophaga canimorsus	2989574	
2989574	txid1016	Capnocytophaga	2989486	
2989575	txid1515612	Sphingopyxis fribergensis	2989576	3882640
2989576	txid165697	Sphingopyxis	2804491	
2989577	txid1679444	Akkermansia glycaniphila	2989578	4012149
2989578	txid239934	Akkermansia	2989579	
2989579	txid1647988	Akkermansiaceae	2989580	
2989580	txid48461	Verrucomicrobiales	2989581	
2989581	txid203494	Verrucomicrobiae	2989582	
2989582	txid74201	Verrucomicrobia	2989473	
2989583	txid1134687	Klebsiella michiganensis	2989584	3805329
2989584	txid570	Klebsiella	2804458	
2989585	txid700508	Mycobacterium neoaurum VKM Ac-1815D	2989586	3947315
2989586	txid1795	Mycobacterium neoaurum	2844026	
2989587	txid4182	Sesamum indicum	2989588	3785973
2989588	txid4181	Sesamum	2989589	
2989589	txid4180	Pedaliaceae	2989590	
2989590	txid4143	Lamiales	2989497	
2989591	txid106582	Maylandia zebra	2989592	3785876
2989592	txid57445	Maylandia zebra complex	2989593	
2989593	txid143623	Maylandia	2989594	
2989594	txid319058	Haplochromini	2989595	
2989595	txid318546	Pseudocrenilabrinae	2989596	
2989596	txid319095	African cichlids	2989597	
2989597	txid8113	Cichlidae	2989598	
2989598	txid1489911	Cichliformes	2989599	
2989599	txid1489910	Cichlomorphae	2989600	
2989600	txid1489908	Ovalentaria	2989601	
2989601	txid1489872	Percomorphaceae	2989602	
2989602	txid123369	Euacanthomorphacea	2989603	
2989603	txid123368	Acanthomorphata	2989604	
2989604	txid123367	Ctenosquamata	2989605	
2989605	txid123366	Eurypterygia	2989606	
2989606	txid123365	Neoteleostei	2989607	
2989607	txid1489388	Euteleosteomorpha	2989608	
2989608	txid186625	Clupeocephala	2989609	
2989609	txid1489341	Osteoglossocephalai	2989610	
2989610	txid32443	Teleostei	2989611	
2989611	txid41665	Neopterygii	2989612	
2989612	txid186623	Actinopteri	2989613	
2989613	txid7898	Actinopterygii	2804536	
2989614	txid434271	Actinobacillus pleuropneumoniae serovar 3 str. JL03	2989615	3812601
2989615	txid434270	Actinobacillus pleuropneumoniae serovar 3	2989616	
2989616	txid715	Actinobacillus pleuropneumoniae	2989617	
2989617	txid713	Actinobacillus	2930715	
2989618	txid1212491	Legionella fallonii LLAP-10	2989619	3835520
2989619	txid96230	Legionella fallonii	2989620	
2989620	txid445	Legionella	2989621	
2989621	txid444	Legionellaceae	2989622	
2989622	txid118969	Legionellales	2804460	
2989623	txid696406	Escherichia coli UMNK88	2804503	3790707
2989624	txid1175631	Pectobacterium wasabiae CFBP 3304	2989625	3809856
2989625	txid55208	Pectobacterium wasabiae	2989565	
2989626	txid393305	Yersinia enterocolitica subsp. enterocolitica 8081	2989627	3809808
2989627	txid150052	Yersinia enterocolitica subsp. enterocolitica	2989628	
2989628	txid630	Yersinia enterocolitica	2989629	3809814 3809812 3809813
2989629	txid629	Yersinia	2989630	
2989630	txid1903411	Yersiniaceae	2804459	
2989631	txid909420	Neisseria meningitidis H44/76	2930691	3839804
2989632	txid1048689	Escherichia coli O55:H7 str. RM12579	2989633	3790673
2989633	txid244320	Escherichia coli O55:H7	2804503	
2989634	txid106592	Ensifer adhaerens	2989635	3864770
2989635	txid106591	Ensifer	2989636	
2989636	txid227292	Sinorhizobium/Ensifer group	2989433	
2989637	txid487521	Mycobacterium intracellulare ATCC 13950	2989638	3947275
2989638	txid1767	Mycobacterium intracellulare	2989639	
2989639	txid120793	Mycobacterium avium complex (MAC)	2844026	
2989640	txid1278073	Myxococcus stipitatus DSM 14675	2989641	3864635
2989641	txid83455	Myxococcus stipitatus	2989642	
2989642	txid32	Myxococcus	2989643	
2989643	txid31	Myxococcaceae	2989530	
2989644	txid1437823	Xenorhabdus nematophila AN6/1	2989645	3809989
2989645	txid628	Xenorhabdus nematophila	2989646	
2989646	txid626	Xenorhabdus	2989647	
2989647	txid1903414	Morganellaceae	2804459	
2989648	txid311402	Agrobacterium vitis S4	2989649	3864775
2989649	txid373	Agrobacterium vitis	2989650	
2989650	txid357	Agrobacterium	2989432	
2989651	txid311403	Agrobacterium radiobacter K84	2989652	3864772
2989652	txid358	Agrobacterium tumefaciens	2989653	3864774 3864773
2989653	txid1183400	Agrobacterium tumefaciens complex	2989650	
2989654	txid1179773	Saccharothrix espanaensis DSM 44229	2989655	3951627
2989655	txid103731	Saccharothrix espanaensis	2989656	
2989656	txid2071	Saccharothrix	2930762	
2989657	txid561275	Mycobacterium bovis BCG str. Tokyo 172	2989658	3947252
2989658	txid33892	Mycobacterium bovis BCG	2989659	
2989659	txid1765	Mycobacterium bovis	2844025	3947256
2989660	txid925818	Methylobacterium sp. AMS5	2930733	3871268
2989661	txid577650	Desulfobulbus propionicus DSM 2032	2989662	3864622
2989662	txid894	Desulfobulbus propionicus	2989663	
2989663	txid893	Desulfobulbus	2989664	
2989664	txid213121	Desulfobulbaceae	2989665	
2989665	txid213118	Desulfobacterales	2844095	
2989666	txid999541	Burkholderia gladioli BSR3	2989667	3839953
2989667	txid28095	Burkholderia gladioli	2844075	3839954
2989668	txid225400	Myotis davidii	2989669	3785841
2989669	txid9434	Myotis	2989670	
2989670	txid9431	Vespertilionidae	2989671	
2989671	txid30560	Microchiroptera	2989672	
2989672	txid9397	Chiroptera	2989483	
2989673	txid335992	Candidatus Pelagibacter ubique HTCC1062	2989674	3882735
2989674	txid198252	Candidatus Pelagibacter ubique	2989675	
2989675	txid198251	Candidatus Pelagibacter	2989676	
2989676	txid1655514	Pelagibacteraceae	2989677	
2989677	txid54526	Pelagibacterales	2804486	
2989678	txid1622118	Lutibacter profundi	2989679	4014470
2989679	txid358023	Lutibacter	2989486	
2989680	txid688245	Comamonas testosteroni CNB-2	2989681	3844602
2989681	txid543891	Comamonas testosteroni CNB-1	2989682	
2989682	txid285	Comamonas testosteroni	2989683	
2989683	txid283	Comamonas	2844069	
2989684	txid340100	Bordetella petrii DSM 12804	2989685	3839999
2989685	txid94624	Bordetella petrii	2989686	
2989686	txid517	Bordetella	2989687	
2989687	txid506	Alcaligenaceae	2844070	
2989688	txid426117	Methylobacterium sp. 4-46	2930733	3871264
2989689	txid426114	Thiomonas arsenitoxydans	2989690	3844636
2989690	txid32012	Thiomonas	2989691	
2989691	txid224471	Burkholderiales Genera incertae sedis	2989692	
2989692	txid119065	unclassified Burkholderiales	2844070	
2989693	txid688270	Cellulophaga algicola DSM 14237	2989694	4014426
2989694	txid59600	Cellulophaga algicola	2989695	
2989695	txid104264	Cellulophaga	2989486	
2989696	txid106634	Thioalkalivibrio versutus	2989697	3837610
2989697	txid106633	Thioalkalivibrio	2989698	
2989698	txid72276	Ectothiorhodospiraceae	2989699	
2989699	txid135613	Chromatiales	2804460	
2989700	txid1093787	Pseudomonas aeruginosa DK2	2844002	3817367
2989701	txid999552	Leisingera methylohalidivorans DSM 14336	2989702	3878863
2989702	txid133924	Leisingera methylohalidivorans	2989703	
2989703	txid191028	Leisingera	2804484	
2989704	txid1642646	Petrimonas mucosa	2989705	4014322
2989705	txid307628	Petrimonas	2844055	
2989706	txid561304	Mycobacterium leprae Br4923	2989707	3947265
2989707	txid1769	Mycobacterium leprae	2844026	
2989708	txid1458307	Octadecabacter temperatus	2989709	3878862
2989709	txid53945	Octadecabacter	2804484	
2989710	txid1437824	Castellaniella defragrans 65Phen	2989711	3840022
2989711	txid75697	Castellaniella defragrans	2989712	
2989712	txid359336	Castellaniella	2989687	
2989713	txid1163399	Stenotrophomonas maltophilia D457	2989714	3812661
2989714	txid40324	Stenotrophomonas maltophilia	2989715	
2989715	txid995085	Stenotrophomonas maltophilia group	2989716	
2989716	txid40323	Stenotrophomonas	2972032	
2989717	txid692370	Altererythrobacter dongtanensis	2989718	3882674
2989718	txid361177	Altererythrobacter	2989719	
2989719	txid335929	Erythrobacteraceae	2804492	
2989720	txid1441930	Chania multitudinisentens RB-25	2989721	3809843
2989721	txid1639108	Chania multitudinisentens	2989722	
2989722	txid1745211	Chania	2989630	
2989723	txid1151116	Rahnella aquatilis HX2	2989724	3809846
2989724	txid34038	Rahnella aquatilis	2989725	
2989725	txid34037	Rahnella	2989630	
2989726	txid229533	Fusarium graminearum PH-1	2989727	3786038
2989727	txid5518	Fusarium graminearum	2989728	
2989728	txid569360	Fusarium sambucinum species complex	2989729	
2989729	txid5506	Fusarium	2989730	
2989730	txid110618	Nectriaceae	2989731	
2989731	txid5125	Hypocreales	2989732	
2989732	txid222543	Hypocreomycetidae	2989733	
2989733	txid147550	Sordariomycetes	2989734	
2989734	txid715989	sordariomyceta	2989735	
2989735	txid716546	leotiomyceta	2989736	
2989736	txid147538	Pezizomycotina	2804512	
2989737	txid106654	Acinetobacter nosocomialis	2972026	3831381
2989738	txid463014	Bordetella flabilis	2989686	3840006
2989739	txid1790137	Wenyingzhuangia fucanilytica	2989740	4014472
2989740	txid1518147	Wenyingzhuangia	2989486	
2989741	txid8355	Xenopus laevis	2989742	3785869
2989742	txid262014	Xenopus	2989743	
2989743	txid8353	Xenopus	2989744	
2989744	txid8360	Xenopodinae	2989745	
2989745	txid8352	Pipidae	2989746	
2989746	txid30319	Pipoidea	2989747	
2989747	txid8342	Anura	2989748	
2989748	txid41666	Batrachia	2989749	
2989749	txid8292	Amphibia	2804533	
2989750	txid1138871	Mycobacterium yongonense 05-1390	2989751	3947279
2989751	txid1203599	Mycobacterium yongonense	2989639	
2989752	txid1085623	Glaciecola nitratireducens FR1064	2989753	3835484
2989753	txid300231	Glaciecola nitratireducens	2989754	
2989754	txid89404	Glaciecola	2989536	
2989755	txid262316	Mycobacterium avium subsp. paratuberculosis K-10	2989756	3947266
2989756	txid1770	Mycobacterium avium subsp. paratuberculosis	2989757	3947268 3947269
2989757	txid1764	Mycobacterium avium	2989639	
2989758	txid1228987	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko	2989759	4008195
2989759	txid718217	cyanobacterium endosymbiont of Epithemia turgida	2989760	
2989760	txid34079	unclassified Cyanobacteria	2844014	
2989761	txid176299	Agrobacterium fabrum str. C58	2989762	3864771
2989762	txid1176649	Agrobacterium fabrum	2989653	
2989763	txid1138877	Mycobacterium tuberculosis 7199-99	2844024	3947241
2989764	txid1249471	Burkholderia pseudomallei MSHR146	2989521	3839866
2989765	txid8364	Xenopus tropicalis	2989766	3785870
2989766	txid8363	Silurana	2989743	
2989767	txid622759	Zymomonas mobilis subsp. mobilis NCIMB 11163	2804488	3880697
2989768	txid1134782	Escherichia coli O104:H4 str. 2009EL-2050	2989769	3790694
2989769	txid1038927	Escherichia coli O104:H4	2804503	
2989770	txid262324	Lysobacter gummosus	2989548	3812672
2989771	txid86192	Pseudomonas chlororaphis subsp. aurantiaca	2989772	3827442
2989772	txid587753	Pseudomonas chlororaphis	2989773	3827440 3827441
2989773	txid136842	Pseudomonas chlororaphis group	2844004	
2989774	txid1298593	Thalassolituus oleivorans MIL-1	2989505	3837658
2989775	txid1843368	Sphingobium sp. RAC03	2989451	3882661
2989776	txid61622	Rhinopithecus roxellana	2989777	3785810
2989777	txid542827	Rhinopithecus	2989778	
2989778	txid9569	Colobinae	2989779	
2989779	txid9527	Cercopithecidae	2989780	
2989780	txid314294	Cercopithecoidea	2804523	
2989781	txid463025	Bordetella bronchialis	2989686	3840005
2989782	txid45243	Capnocytophaga haemolytica	2989574	4014413
2989783	txid700598	Niastella koreensis GR20-10	2989784	4014345
2989784	txid354356	Niastella koreensis	2989785	
2989785	txid354354	Niastella	2989786	
2989786	txid563835	Chitinophagaceae	2989787	
2989787	txid1853229	Chitinophagales	2989788	
2989788	txid1853228	Chitinophagia	2843988	
2989789	txid413882	[Polyangium] brachysporum	2989692	3844644
2989790	txid192	Azospirillum brasilense	2989791	3882721 3882720
2989791	txid191	Azospirillum	2989792	
2989792	txid41295	Rhodospirillaceae	2989541	
2989793	txid479431	Nakamurella multipartita DSM 44233	2989794	3951604
2989794	txid53461	Nakamurella multipartita	2989795	
2989795	txid53460	Nakamurella	2989796	
2989796	txid85031	Nakamurellaceae	2989797	
2989797	txid1643684	Nakamurellales	2844029	
2989798	txid712898	Pantoea vagans C9-1	2989799	3809971
2989799	txid470934	Pantoea vagans	2989800	
2989800	txid53335	Pantoea	2902001	
2989801	txid479435	Kribbella flavida DSM 17836	2989802	3951589
2989802	txid182640	Kribbella flavida	2989803	
2989803	txid182639	Kribbella	2989804	
2989804	txid85015	Nocardioidaceae	2989805	
2989805	txid85009	Propionibacteriales	2844029	
2989806	txid1634516	Citromicrobium sp. JL477	2989807	3882663
2989807	txid72173	Citromicrobium	2804491	
2989808	txid479434	Sphaerobacter thermophilus DSM 20745	2989809	4009729
2989809	txid2057	Sphaerobacter thermophilus	2989810	
2989810	txid2056	Sphaerobacter	2989811	
2989811	txid85002	Sphaerobacteraceae	2989812	
2989812	txid255728	Sphaerobacterineae	2989813	
2989813	txid85001	Sphaerobacterales	2989814	
2989814	txid85000	Sphaerobacteridae	2989815	
2989815	txid189775	Thermomicrobia	2844103	
2989816	txid61646	Lelliottia amnigena	2989817	3805371
2989817	txid1330545	Lelliottia	2804458	
2989818	txid1388763	Pseudomonas mosselii SJ10	2989819	3823186
2989819	txid78327	Pseudomonas mosselii	2902036	
2989820	txid479433	Catenulispora acidiphila DSM 44928	2989821	3960154
2989821	txid304895	Catenulispora acidiphila	2989822	
2989822	txid414878	Catenulispora	2989823	
2989823	txid414877	Catenulisporaceae	2989824	
2989824	txid414714	Catenulisporales	2844029	
2989825	txid479432	Streptosporangium roseum DSM 43021	2989826	3951596
2989826	txid2001	Streptosporangium roseum	2989827	
2989827	txid2000	Streptosporangium	2989828	
2989828	txid2004	Streptosporangiaceae	2989444	
2989829	txid61647	Pluralibacter gergoviae	2989830	3805363
2989830	txid1330546	Pluralibacter	2804458	
2989831	txid61648	Kluyvera intermedia	2989832	3805368
2989832	txid579	Kluyvera	2804458	
2989833	txid1249474	Burkholderia pseudomallei MSHR511	2989521	3839865
2989834	txid61652	Serratia rubidaea	2989835	3809842
2989835	txid613	Serratia	2989630	
2989836	txid1249477	Burkholderia pseudomallei NAU35A-3	2989521	3839872
2989837	txid1228997	Riemerella anatipestifer RA-CH-1	2989838	4014420
2989838	txid34085	Riemerella anatipestifer	2989839	
2989839	txid34084	Riemerella	2989486	
2989840	txid155864	Escherichia coli O157:H7 str. EDL933	2989841	3790663
2989841	txid83334	Escherichia coli O157:H7	2804503	
2989842	txid1028307	Enterobacter aerogenes KCTC 2190	2989843	3805334
2989843	txid548	[Enterobacter] aerogenes	2989584	
2989844	txid352472	Dictyostelium discoideum AX4	2989845	3786114
2989845	txid44689	Dictyostelium discoideum	2989846	
2989846	txid5782	Dictyostelium	2989847	
2989847	txid33083	Dictyosteliida	2989848	
2989848	txid142796	Mycetozoa	2989849	
2989849	txid554915	Amoebozoa	2804517	
2989850	txid319705	Mycobacterium abscessus subsp. bolletii	2989851	3947293 3947294
2989851	txid36809	Mycobacterium abscessus	2989852	3947298 3947299
2989852	txid670506	Mycobacterium abscessus subgroup	2989853	
2989853	txid670516	Mycobacterium chelonae group	2844026	
2989854	txid389348	Protochlamydia naegleriophila	2989855	4012140
2989855	txid282132	Candidatus Protochlamydia	2989469	
2989856	txid1609977	Sphingomonas hengshuiensis	2989857	3882650
2989857	txid13687	Sphingomonas	2804491	
2989858	txid446692	Acetobacter senegalensis	2989859	3882702
2989859	txid434	Acetobacter	2989540	
2989860	txid180454	Anopheles gambiae str. PEST	2989861	3785899
2989861	txid7165	Anopheles gambiae	2989862	
2989862	txid44542	gambiae species complex	2989863	
2989863	txid44537	Pyretophorus	2989864	
2989864	txid44534	Cellia	2989865	
2989865	txid7164	Anopheles	2989866	
2989866	txid43816	Anophelinae	2989867	
2989867	txid7157	Culicidae	2989868	
2989868	txid41827	Culicoidea	2989869	
2989869	txid43786	Culicomorpha	2989870	
2989870	txid7148	Nematocera	2989871	
2989871	txid7147	Diptera	2989561	
2989872	txid1249526	Mannheimia haemolytica USDA-ARS-USMARC-185	2989873	3812586
2989873	txid75985	Mannheimia haemolytica	2989874	3812594 3812595
2989874	txid75984	Mannheimia	2930715	
2989875	txid1249531	Mannheimia haemolytica USDA-ARS-USMARC-183	2989873	3812587
2989876	txid1343740	Streptomyces rapamycinicus NRRL 5491	2989877	3951463
2989877	txid1226757	Streptomyces rapamycinicus	2844080	
2989878	txid1835254	Polynucleobacter duraquae	2989879	3839975
2989879	txid44013	Polynucleobacter	2844076	
2989880	txid235	Brucella abortus	2989881	3864819 3864822 3864823 3864820
2989881	txid234	Brucella	2989882	
2989882	txid118882	Brucellaceae	2930735	
2989883	txid1458426	Comamonadaceae bacterium B1	2989884	3844616
